"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,146,171,196,168
170,2020-06-18,152,178,204,167
171,2020-06-19,159,186,213,179
172,2020-06-20,165,193,221,180
173,2020-06-21,171,200,229,180
174,2020-06-22,177,208,239,181
175,2020-06-23,183,215,247,190
176,2020-06-24,190,223,256,204
177,2020-06-25,196,230,264,212
178,2020-06-26,203,238,273,214
179,2020-06-27,209,245,281,214
180,2020-06-28,215,252,289,NA
181,2020-06-29,222,260,298,NA
182,2020-06-30,228,267,306,NA
183,2020-07-01,234,274,314,NA
184,2020-07-02,240,281,322,NA
185,2020-07-03,246,288,330,NA
186,2020-07-04,251,294,337,NA
187,2020-07-05,257,301,345,NA
188,2020-07-06,262,307,352,NA
189,2020-07-07,268,314,360,NA
