"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-23,34730,36245,35488,38047,32929,35368
2020-06-24,36538,37910,37224,39908,34540,37254
2020-06-25,38440,39612,39026,41840,36212,38871
2020-06-26,40442,41347,40894,43843,37945,41326
2020-06-27,42547,43113,42830,45918,39742,42766
2020-06-28,44762,44906,44834,48067,41601,44905
2020-06-29,47092,46722,46907,50289,43525,47071
2020-06-30,49544,48557,49050,52587,45513,49218
2020-07-01,52123,50409,51266,54962,47570,50676
2020-07-02,54837,52272,53554,57415,49693,52281
2020-07-03,57692,54144,55918,59950,51886,53996
2020-07-04,60695,56018,58356,62564,54148,NA
2020-07-05,63855,57892,60874,65263,56485,NA
2020-07-06,67179,59760,63470,68046,58894,NA
2020-07-07,70676,61620,66148,70918,61378,NA
2020-07-08,74356,63466,68911,73880,63942,NA
2020-07-09,78227,65294,71760,76934,66586,NA
2020-07-10,82299,67102,74700,80086,69314,NA
2020-07-11,86584,68884,77734,83339,72129,NA
2020-07-12,91091,70638,80864,86695,75033,NA
2020-07-13,95833,72361,84097,90161,78033,NA
