"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,7,8,9,275
173,2020-06-21,7,9,11,283
174,2020-06-22,7,9,11,291
175,2020-06-23,8,10,12,306
176,2020-06-24,9,11,13,330
177,2020-06-25,9,11,13,350
178,2020-06-26,10,12,14,355
179,2020-06-27,10,12,14,355
180,2020-06-28,11,13,15,376
181,2020-06-29,12,14,16,388
182,2020-06-30,12,15,18,394
183,2020-07-01,12,15,18,NA
184,2020-07-02,13,16,19,NA
185,2020-07-03,14,17,20,NA
186,2020-07-04,14,17,20,NA
187,2020-07-05,15,18,21,NA
188,2020-07-06,16,19,22,NA
189,2020-07-07,17,20,23,NA
190,2020-07-08,17,20,23,NA
191,2020-07-09,17,21,25,NA
192,2020-07-10,18,22,26,NA
