"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
104,2020-04-13,101,114,127,111
105,2020-04-14,116,131,146,136
106,2020-04-15,132,149,166,151
107,2020-04-16,148,168,188,165
108,2020-04-17,166,188,210,195
109,2020-04-18,185,209,233,205
110,2020-04-19,203,230,257,236
111,2020-04-20,222,251,280,245
112,2020-04-21,240,271,302,NA
113,2020-04-22,257,291,325,NA
114,2020-04-23,273,309,345,NA
115,2020-04-24,289,327,365,NA
116,2020-04-25,302,342,382,NA
117,2020-04-26,316,357,398,NA
118,2020-04-27,327,370,413,NA
