"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
109,2020-04-18,883,977,1071,962
110,2020-04-19,915,1013,1111,975
111,2020-04-20,945,1046,1147,1025
112,2020-04-21,972,1076,1180,1063
113,2020-04-22,996,1103,1210,1091
114,2020-04-23,1019,1128,1237,1115
115,2020-04-24,1038,1149,1260,1170
116,2020-04-25,1056,1169,1282,1209
117,2020-04-26,1071,1186,1301,NA
118,2020-04-27,1085,1201,1317,NA
119,2020-04-28,1097,1214,1331,NA
120,2020-04-29,1108,1226,1344,NA
121,2020-04-30,1117,1236,1355,NA
122,2020-05-01,1125,1245,1365,NA
123,2020-05-02,1132,1253,1374,NA
