"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-27,3820,3819,3820,4123,3517,3712
2020-05-28,3980,3979,3980,4295,3665,3984
2020-05-29,4147,4146,4146,4474,3818,4236
2020-05-30,4321,4320,4320,4662,3978,4473
2020-05-31,4502,4501,4502,4859,4145,4687
2020-06-01,4691,4690,4690,5061,4319,4835
2020-06-02,4888,4887,4888,5275,4501,5163
2020-06-03,5094,5092,5093,5496,4690,5494
2020-06-04,5307,5306,5306,5726,4886,NA
2020-06-05,5530,5528,5529,5967,5091,NA
2020-06-06,5762,5760,5761,6217,5305,NA
2020-06-07,6004,6002,6003,6478,5528,NA
2020-06-08,6256,6254,6255,6750,5760,NA
2020-06-09,6519,6516,6518,7034,6002,NA
2020-06-10,6792,6789,6790,7328,6252,NA
