"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,126,156,186,168
170,2020-06-18,131,163,195,167
171,2020-06-19,138,171,204,179
172,2020-06-20,144,179,214,180
173,2020-06-21,151,187,223,180
174,2020-06-22,157,195,233,181
175,2020-06-23,165,205,245,190
176,2020-06-24,172,214,256,204
177,2020-06-25,180,224,268,212
178,2020-06-26,189,234,279,214
179,2020-06-27,197,245,293,214
180,2020-06-28,207,257,307,NA
181,2020-06-29,217,269,321,NA
182,2020-06-30,226,281,336,NA
183,2020-07-01,237,294,351,NA
184,2020-07-02,248,308,368,NA
185,2020-07-03,259,322,385,NA
186,2020-07-04,272,337,402,NA
187,2020-07-05,284,353,422,NA
188,2020-07-06,297,369,441,NA
189,2020-07-07,311,386,461,NA
