"dia_ano","dias","otimista","casos_estimados","pessimista","x"
178,2020-06-26,382,399,416,401
179,2020-06-27,386,403,420,406
180,2020-06-28,390,407,424,407
181,2020-06-29,394,411,428,413
182,2020-06-30,397,415,433,417
183,2020-07-01,401,419,437,420
184,2020-07-02,404,422,440,427
185,2020-07-03,407,425,443,438
186,2020-07-04,410,428,446,441
187,2020-07-05,413,431,449,442
188,2020-07-06,416,434,452,449
189,2020-07-07,417,436,455,NA
190,2020-07-08,420,439,458,NA
191,2020-07-09,422,441,460,NA
192,2020-07-10,424,443,462,NA
193,2020-07-11,426,445,464,NA
194,2020-07-12,428,447,466,NA
195,2020-07-13,430,449,468,NA
196,2020-07-14,431,450,469,NA
197,2020-07-15,433,452,471,NA
198,2020-07-16,434,453,472,NA
