"dia_ano","dias","otimista","casos_estimados","pessimista","x"
135,2020-05-14,1188,1279,1370,1298
136,2020-05-15,1266,1363,1460,1381
137,2020-05-16,1350,1453,1556,1461
138,2020-05-17,1439,1549,1659,1516
139,2020-05-18,1534,1652,1770,1640
140,2020-05-19,1636,1761,1886,1741
141,2020-05-20,1743,1877,2011,1834
142,2020-05-21,1859,2001,2143,1925
143,2020-05-22,1981,2133,2285,NA
144,2020-05-23,2112,2274,2436,NA
145,2020-05-24,2252,2425,2598,NA
146,2020-05-25,2401,2585,2769,NA
147,2020-05-26,2560,2756,2952,NA
148,2020-05-27,2729,2938,3147,NA
149,2020-05-28,2909,3132,3355,NA
