"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,70,96,122,111
164,2020-06-12,74,101,128,111
165,2020-06-13,78,106,134,112
166,2020-06-14,82,112,142,112
167,2020-06-15,87,118,149,115
168,2020-06-16,91,124,157,117
169,2020-06-17,96,131,166,121
170,2020-06-18,101,138,175,124
171,2020-06-19,106,145,184,128
172,2020-06-20,112,153,194,140
173,2020-06-21,118,161,204,140
174,2020-06-22,124,169,214,NA
175,2020-06-23,131,178,225,NA
176,2020-06-24,138,188,238,NA
177,2020-06-25,145,198,251,NA
178,2020-06-26,153,208,263,NA
179,2020-06-27,161,219,277,NA
180,2020-06-28,170,231,292,NA
181,2020-06-29,178,243,308,NA
182,2020-06-30,188,256,324,NA
183,2020-07-01,198,270,342,NA
