location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Brazil;2020-05-30;total_cases;14;2020-05-19;271628;2020-05-30;498440;1.84
China;2020-05-30;total_cases;112;2020-02-11;44724;2020-05-30;84128;1.88
Germany;2020-05-30;total_cases;57;2020-04-06;99225;2020-05-30;181482;1.83
Italy;2020-05-30;total_cases;58;2020-04-05;128948;2020-05-30;232664;1.8
Spain;2020-05-30;total_cases;60;2020-04-02;126535;2020-05-29;239228;1.89
United.States;2020-05-30;total_cases;37;2020-04-26;965910;2020-05-30;1770384;1.83
World;2020-05-30;total_cases;32;2020-05-01;3309563;2020-05-30;6028135;1.82
