"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-29,24845,26011,25428,28889,21967,26158
2020-04-30,26536,27461,26998,30672,23324,28698
2020-05-01,28342,28932,28637,32534,24740,30374
2020-05-02,30272,30418,30345,34475,26215,31174
2020-05-03,32332,31914,32123,36495,27751,31772
2020-05-04,34533,33412,33972,38595,29349,32187
2020-05-05,36884,34908,35896,40781,31011,34053
2020-05-06,39395,36393,37894,43051,32737,37853
2020-05-07,42076,37863,39970,45410,34530,NA
2020-05-08,44940,39311,42126,47859,36393,NA
2020-05-09,48000,40732,44366,50404,38328,NA
2020-05-10,51267,42121,46694,53049,40339,NA
2020-05-11,54757,43474,49116,55801,42431,NA
2020-05-12,58484,44785,51634,58661,44607,NA
2020-05-13,62465,46052,54258,61642,46874,NA
