"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,8566,902,4734,5822,3646,157
2020-03-03,9136,1069,5102,6274,3930,196
2020-03-04,9743,1267,5505,6770,4240,262
2020-03-05,10391,1502,5946,7312,4580,400
2020-03-06,11081,1779,6430,7907,4953,684
2020-03-07,11818,2106,6962,8561,5363,847
2020-03-08,12603,2493,7548,9282,5814,902
2020-03-09,13441,2949,8195,10078,6312,1139
2020-03-10,14334,3486,8910,10957,6863,1296
2020-03-11,15287,4119,9703,11932,7474,1567
2020-03-12,16303,4862,10582,13013,8151,2369
2020-03-13,17387,5733,11560,14216,8904,3062
2020-03-14,18542,6753,12648,15554,9742,3795
2020-03-15,19775,7944,13860,17044,10676,4838
2020-03-16,21089,9330,15210,18704,11716,6012
2020-03-17,22491,10938,16714,20554,12874,7156
2020-03-18,23986,12796,18391,22616,14166,8198
2020-03-19,25580,14933,20256,24909,15603,14138
2020-03-20,27280,17380,22330,27460,17200,18187
2020-03-21,29094,20162,24628,30286,18970,21463
2020-03-22,31027,23306,27166,33407,20925,24774
2020-03-23,33090,26832,29961,36844,23078,29212
2020-03-24,35289,30751,33020,40606,25434,31554
2020-03-25,37634,35066,36350,44701,27999,36508
2020-03-26,40136,39769,39952,49130,30774,42288
2020-03-27,42803,44835,43819,53886,33752,48582
2020-03-28,45648,50226,47937,58950,36924,52547
2020-03-29,48682,55887,52284,64295,40273,57298
2020-03-30,51918,61752,56835,69892,43778,61913
2020-03-31,55369,67742,61556,75697,47415,67366
2020-04-01,59049,73771,66410,81666,51154,73522
2020-04-02,62974,79751,71362,87756,54968,79696
2020-04-03,67160,85598,76379,93926,58832,85778
2020-04-04,71623,91234,81428,100135,62721,91714
2020-04-05,76384,96592,86488,106357,66619,95391
2020-04-06,81461,101621,91541,112571,70511,99225
2020-04-07,86875,106282,96578,118765,74391,103228
2020-04-08,92650,110556,101603,124944,78262,108202
2020-04-09,98808,114432,106620,131114,82126,113525
2020-04-10,105375,117916,111646,137295,85997,117658
2020-04-11,112379,121021,116700,143510,89890,120479
2020-04-12,119848,123766,121807,149790,93824,123016
2020-04-13,127814,126178,126996,156171,97821,125098
2020-04-14,136309,128284,132296,162689,101903,127584
2020-04-15,145369,130114,137742,169386,106098,130450
2020-04-16,155032,131697,143364,176299,110429,133830
2020-04-17,165336,133060,149198,183474,114922,138273
2020-04-18,176325,134232,155278,190950,119606,NA
2020-04-19,188045,135235,161640,198774,124506,NA
2020-04-20,200543,136091,168317,206985,129649,NA
2020-04-21,213873,136822,175348,215631,135065,NA
2020-04-22,228088,137443,182766,224753,140779,NA
2020-04-23,243248,137971,190610,234399,146821,NA
2020-04-24,259416,138419,198918,244616,153220,NA
