"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,4,5,6,117
180,2020-06-28,4,5,6,129
181,2020-06-29,4,5,6,139
182,2020-06-30,4,6,8,143
183,2020-07-01,4,6,8,147
184,2020-07-02,4,6,8,160
185,2020-07-03,4,6,8,162
186,2020-07-04,5,7,9,170
187,2020-07-05,5,7,9,176
188,2020-07-06,6,8,10,180
189,2020-07-07,6,8,10,182
190,2020-07-08,6,8,10,NA
191,2020-07-09,7,9,11,NA
192,2020-07-10,7,9,11,NA
193,2020-07-11,7,10,13,NA
194,2020-07-12,7,10,13,NA
195,2020-07-13,8,11,14,NA
196,2020-07-14,8,11,14,NA
197,2020-07-15,9,12,15,NA
198,2020-07-16,9,13,17,NA
199,2020-07-17,9,13,17,NA
