"dia_ano","dias","otimista","casos_estimados","pessimista","x"
186,2020-07-04,545,587,629,611
187,2020-07-05,571,615,659,621
188,2020-07-06,598,644,690,654
189,2020-07-07,627,675,723,701
190,2020-07-08,656,707,758,733
191,2020-07-09,687,740,793,769
192,2020-07-10,720,776,832,807
193,2020-07-11,754,812,870,844
194,2020-07-12,790,851,912,849
195,2020-07-13,827,891,955,852
196,2020-07-14,867,934,1001,880
197,2020-07-15,908,978,1048,NA
198,2020-07-16,950,1024,1098,NA
199,2020-07-17,996,1073,1150,NA
200,2020-07-18,1043,1124,1205,NA
201,2020-07-19,1092,1177,1262,NA
202,2020-07-20,1144,1233,1322,NA
203,2020-07-21,1199,1292,1385,NA
204,2020-07-22,1256,1353,1450,NA
205,2020-07-23,1316,1418,1520,NA
206,2020-07-24,1378,1485,1592,NA
