"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-16,912,1003,958,1115,801,958
2020-04-17,979,1050,1014,1180,848,1021
2020-04-18,1050,1095,1072,1248,896,1077
2020-04-19,1126,1138,1132,1318,946,1154
2020-04-20,1208,1178,1193,1389,997,1189
2020-04-21,1296,1216,1256,1462,1050,1230
2020-04-22,1390,1251,1320,1536,1104,1283
2020-04-23,1491,1284,1388,1615,1161,1308
2020-04-24,1599,1313,1456,1695,1217,NA
2020-04-25,1715,1341,1528,1778,1278,NA
2020-04-26,1840,1365,1602,1865,1339,NA
2020-04-27,1974,1388,1681,1956,1406,NA
2020-04-28,2117,1408,1762,2051,1473,NA
2020-04-29,2271,1427,1849,2152,1546,NA
2020-04-30,2436,1443,1940,2258,1622,NA
