"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,110,121,132,118
179,2020-06-27,115,126,137,118
180,2020-06-28,119,131,143,124
181,2020-06-29,124,136,148,135
182,2020-06-30,129,142,155,143
183,2020-07-01,134,147,160,147
184,2020-07-02,139,153,167,152
185,2020-07-03,146,160,174,155
186,2020-07-04,151,166,181,163
187,2020-07-05,158,173,188,169
188,2020-07-06,164,180,196,173
189,2020-07-07,170,187,204,NA
190,2020-07-08,178,195,212,NA
191,2020-07-09,185,203,221,NA
192,2020-07-10,192,211,230,NA
193,2020-07-11,200,220,240,NA
194,2020-07-12,209,229,249,NA
195,2020-07-13,217,238,259,NA
196,2020-07-14,226,248,270,NA
197,2020-07-15,235,258,281,NA
198,2020-07-16,245,269,293,NA
