"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-04,14388,14516,14452,16460,12444,14487
2020-07-05,14827,14668,14748,16798,12698,14622
2020-07-06,15279,14813,15046,17137,12955,14688
2020-07-07,15744,14950,15347,17480,13214,14941
2020-07-08,16224,15080,15652,17827,13477,15167
2020-07-09,16719,15202,15960,18178,13742,15465
2020-07-10,17228,15318,16273,18535,14011,15768
2020-07-11,17753,15427,16590,18896,14284,16080
2020-07-12,18295,15530,16912,19262,14562,16190
2020-07-13,18852,15627,17240,19636,14844,16260
2020-07-14,19427,15718,17572,20014,15130,16479
2020-07-15,20019,15804,17912,20401,15423,NA
2020-07-16,20629,15885,18257,20794,15720,NA
2020-07-17,21258,15960,18609,21195,16023,NA
2020-07-18,21906,16031,18968,21604,16332,NA
2020-07-19,22574,16098,19336,22023,16649,NA
2020-07-20,23262,16160,19711,22450,16972,NA
2020-07-21,23971,16219,20095,22888,17302,NA
2020-07-22,24701,16274,20488,23335,17641,NA
2020-07-23,25454,16325,20890,23793,17987,NA
2020-07-24,26230,16373,21302,24262,18342,NA
