"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-14,28267,29952,29110,32320,25900,29279
2020-07-15,29605,31047,30326,33670,26982,30319
2020-07-16,31006,32141,31574,35056,28092,31111
2020-07-17,32474,33230,32852,36475,29229,32971
2020-07-18,34011,34312,34162,37930,30394,32707
2020-07-19,35621,35384,35502,39417,31587,34136
2020-07-20,37307,36444,36876,40943,32809,35639
2020-07-21,39073,37490,38282,42504,34060,37077
2020-07-22,40923,38518,39720,44100,35340,38772
2020-07-23,42860,39526,41193,45736,36650,40755
2020-07-24,44889,40514,42702,47411,37993,42206
2020-07-25,47014,41478,44246,49126,39366,NA
2020-07-26,49239,42418,45828,50882,40774,NA
2020-07-27,51570,43331,47450,52683,42217,NA
2020-07-28,54012,44218,49115,54532,43698,NA
2020-07-29,56568,45076,50822,56427,45217,NA
2020-07-30,59246,45905,52576,58374,46778,NA
2020-07-31,62051,46704,54378,60375,48381,NA
2020-08-01,64988,47473,56230,62431,50029,NA
2020-08-02,68064,48213,58138,64550,51726,NA
2020-08-03,71286,48921,60104,66733,53475,NA
