"dia_ano","dias","otimista","casos_estimados","pessimista","x"
157,2020-06-05,2658,3136,3614,3205
158,2020-06-06,2771,3269,3767,3270
159,2020-06-07,2889,3408,3927,3305
160,2020-06-08,3011,3553,4095,3350
161,2020-06-09,3139,3703,4267,3453
162,2020-06-10,3273,3861,4449,3531
163,2020-06-11,3412,4025,4638,3633
164,2020-06-12,3556,4195,4834,3694
165,2020-06-13,3707,4374,5041,NA
166,2020-06-14,3864,4559,5254,NA
167,2020-06-15,4029,4753,5477,NA
168,2020-06-16,4200,4955,5710,NA
169,2020-06-17,4378,5165,5952,NA
170,2020-06-18,4563,5384,6205,NA
171,2020-06-19,4758,5613,6468,NA
