"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
121,2020-04-30,2176,2437,2698,2465
122,2020-05-01,2343,2624,2905,2662
123,2020-05-02,2514,2816,3118,2948
124,2020-05-03,2690,3013,3336,3086
125,2020-05-04,2869,3213,3557,3226
126,2020-05-05,3048,3414,3780,3402
127,2020-05-06,3229,3616,4003,3568
128,2020-05-07,3407,3816,4225,3838
129,2020-05-08,3585,4015,4445,NA
130,2020-05-09,3759,4210,4661,NA
131,2020-05-10,3929,4400,4871,NA
132,2020-05-11,4094,4585,5076,NA
133,2020-05-12,4252,4762,5272,NA
134,2020-05-13,4404,4933,5462,NA
135,2020-05-14,4549,5095,5641,NA
