"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-03,117947,118841,118394,136015,100773,118956
2020-07-04,121378,120225,120802,138781,102823,120440
2020-07-05,124909,121553,123231,141572,104890,121292
2020-07-06,128543,122825,125684,144390,106978,121879
2020-07-07,132282,124042,128162,147237,109087,124086
2020-07-08,136131,125205,130668,150116,111220,126329
2020-07-09,140091,126315,133203,153028,113378,128324
2020-07-10,144166,127374,135770,155977,115563,129443
2020-07-11,148360,128383,138372,158967,117777,129675
2020-07-12,152676,129343,141010,161997,120023,129684
2020-07-13,157118,130256,143687,165073,122301,132044
2020-07-14,161688,131124,146406,168196,124616,NA
2020-07-15,166392,131949,149170,171372,126968,NA
2020-07-16,171233,132731,151982,174602,129362,NA
2020-07-17,176214,133473,154844,177890,131798,NA
2020-07-18,181340,134176,157758,181238,134278,NA
2020-07-19,186616,134842,160729,184651,136807,NA
2020-07-20,192045,135473,163759,188132,139386,NA
2020-07-21,197631,136069,166850,191683,142017,NA
2020-07-22,203381,136633,170007,195310,144704,NA
2020-07-23,209297,137165,173231,199014,147448,NA
