"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,45,48,51,46
176,2020-06-24,46,50,54,46
177,2020-06-25,47,51,55,46
178,2020-06-26,49,53,57,55
179,2020-06-27,50,54,58,55
180,2020-06-28,51,55,59,58
181,2020-06-29,53,57,61,58
182,2020-06-30,54,58,62,59
183,2020-07-01,55,59,63,59
184,2020-07-02,57,61,65,59
185,2020-07-03,58,62,66,63
186,2020-07-04,59,63,67,NA
187,2020-07-05,60,65,70,NA
188,2020-07-06,61,66,71,NA
189,2020-07-07,62,67,72,NA
190,2020-07-08,63,68,73,NA
191,2020-07-09,64,69,74,NA
192,2020-07-10,65,70,75,NA
193,2020-07-11,66,71,76,NA
194,2020-07-12,67,72,77,NA
195,2020-07-13,68,73,78,NA
