"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
138,2020-05-17,4486,4818,5150,4776
139,2020-05-18,4734,5084,5434,5175
140,2020-05-19,4995,5364,5733,5413
141,2020-05-20,5271,5661,6051,5499
142,2020-05-21,5562,5973,6384,5610
143,2020-05-22,5869,6303,6737,6458
144,2020-05-23,6193,6651,7109,6607
145,2020-05-24,6535,7018,7501,6696
146,2020-05-25,6895,7405,7915,NA
147,2020-05-26,7276,7814,8352,NA
148,2020-05-27,7677,8245,8813,NA
149,2020-05-28,8101,8700,9299,NA
150,2020-05-29,8548,9180,9812,NA
151,2020-05-30,9020,9687,10354,NA
152,2020-05-31,9518,10222,10926,NA
