"dia_ano","dias","otimista","casos_estimados","pessimista","x"
120,2020-04-29,321,382,443,380
121,2020-04-30,353,420,487,425
122,2020-05-01,388,461,534,476
123,2020-05-02,427,507,587,501
124,2020-05-03,469,557,645,548
125,2020-05-04,515,612,709,584
126,2020-05-05,565,672,779,649
127,2020-05-06,621,738,855,751
128,2020-05-07,682,811,940,NA
129,2020-05-08,750,891,1032,NA
130,2020-05-09,824,979,1134,NA
131,2020-05-10,905,1076,1247,NA
132,2020-05-11,994,1182,1370,NA
133,2020-05-12,1092,1298,1504,NA
134,2020-05-13,1200,1426,1652,NA
