"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,7308,7610,7912,7309
169,2020-06-17,7492,7801,8110,7573
170,2020-06-18,7666,7983,8300,7774
171,2020-06-19,7833,8157,8481,7956
172,2020-06-20,7992,8322,8652,8203
173,2020-06-21,8142,8478,8814,8354
174,2020-06-22,8283,8625,8967,8477
175,2020-06-23,8416,8764,9112,8766
176,2020-06-24,8541,8894,9247,9098
177,2020-06-25,8658,9016,9374,9425
178,2020-06-26,8769,9131,9493,9681
179,2020-06-27,8871,9237,9603,NA
180,2020-06-28,8966,9336,9706,NA
181,2020-06-29,9055,9429,9803,NA
182,2020-06-30,9137,9514,9891,NA
183,2020-07-01,9213,9594,9975,NA
184,2020-07-02,9283,9667,10051,NA
185,2020-07-03,9349,9735,10121,NA
186,2020-07-04,9409,9798,10187,NA
187,2020-07-05,9465,9856,10247,NA
188,2020-07-06,9516,9909,10302,NA
