"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,12918,3375,8146,8497,7795,2036
2020-03-03,13820,3957,8888,9271,8505,2502
2020-03-04,14786,4636,9711,10129,9293,3089
2020-03-05,15819,5427,10623,11080,10166,3858
2020-03-06,16924,6347,11636,12137,11135,4636
2020-03-07,18106,7415,12760,13309,12211,5883
2020-03-08,19371,8653,14012,14615,13409,7375
2020-03-09,20724,10082,15403,16066,14740,9172
2020-03-10,22171,11728,16950,17680,16220,10149
2020-03-11,23720,13616,18668,19472,17864,12462
2020-03-12,25377,15774,20576,21462,19690,15113
2020-03-13,27150,18229,22690,23667,21713,17660
2020-03-14,29046,21006,25026,26104,23948,21157
2020-03-15,31075,24129,27602,28791,26413,23980
2020-03-16,33246,27617,30432,31742,29122,27980
2020-03-17,35568,31484,33526,34970,32082,31506
2020-03-18,38053,35735,36894,38483,35305,35713
2020-03-19,40711,40365,40538,42284,38792,41035
2020-03-20,43554,45359,44456,46370,42542,47021
2020-03-21,46597,50686,48642,50737,46547,53578
2020-03-22,49852,56303,53078,55364,50792,59138
2020-03-23,53334,62156,57745,60232,55258,63927
2020-03-24,57060,68177,62618,65314,59922,69176
2020-03-25,61045,74292,67668,70582,64754,74386
2020-03-26,65310,80419,72864,76002,69726,80539
2020-03-27,69872,86479,78176,81542,74810,86498
2020-03-28,74752,92394,83573,87172,79974,92472
2020-03-29,79974,98094,89034,92868,85200,97689
2020-03-30,85561,103520,94540,98611,90469,101739
2020-03-31,91537,108624,100080,104390,95770,105792
2020-04-01,97931,113374,105652,110201,101103,110574
2020-04-02,104772,117748,111260,116051,106469,115242
2020-04-03,112091,121739,116915,121949,111881,119827
2020-04-04,119921,125348,122634,127915,117353,124632
2020-04-05,128298,128587,128442,133973,122911,128948
2020-04-06,137260,131473,134366,140152,128580,132547
2020-04-07,146848,134029,140438,146485,134391,135586
2020-04-08,157105,136279,146692,153009,140375,139422
2020-04-09,168080,138252,153166,159761,146571,139422
2020-04-10,179821,139973,159897,166782,153012,NA
2020-04-11,192382,141469,166926,174114,159738,NA
2020-04-12,205820,142766,174293,181798,166788,NA
2020-04-13,220197,143886,182042,189881,174203,NA
2020-04-14,235579,144852,190216,198407,182025,NA
2020-04-15,252035,145683,198859,207422,190296,NA
2020-04-16,269640,146396,208018,216975,199061,NA
