"dia_ano","dias","otimista","casos_estimados","pessimista","x"
178,2020-06-26,782,822,862,833
179,2020-06-27,815,857,899,882
180,2020-06-28,850,894,938,899
181,2020-06-29,888,933,978,940
182,2020-06-30,926,973,1020,965
183,2020-07-01,966,1015,1064,1007
184,2020-07-02,1007,1059,1111,1059
185,2020-07-03,1051,1105,1159,1110
186,2020-07-04,1096,1152,1208,1183
187,2020-07-05,1143,1202,1261,1201
188,2020-07-06,1193,1254,1315,1230
189,2020-07-07,1244,1308,1372,NA
190,2020-07-08,1298,1364,1430,NA
191,2020-07-09,1354,1423,1492,NA
192,2020-07-10,1412,1484,1556,NA
193,2020-07-11,1472,1547,1622,NA
194,2020-07-12,1535,1614,1693,NA
195,2020-07-13,1601,1683,1765,NA
196,2020-07-14,1669,1755,1841,NA
197,2020-07-15,1741,1830,1919,NA
198,2020-07-16,1815,1908,2001,NA
