"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
81,2020-03-21,514,554,594,539
82,2020-03-22,557,600,643,609
83,2020-03-23,597,644,691,643
84,2020-03-24,635,685,735,676
85,2020-03-25,671,723,775,738
86,2020-03-26,702,757,812,756
87,2020-03-27,730,787,844,791
88,2020-03-28,755,814,873,803
89,2020-03-29,776,837,898,NA
90,2020-03-30,794,856,918,NA
91,2020-03-31,810,873,936,NA
92,2020-04-01,823,887,951,NA
93,2020-04-02,834,899,964,NA
94,2020-04-03,843,909,975,NA
95,2020-04-04,851,918,985,NA
