"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-10,45,45,45,55,35,45
2020-04-11,51,51,51,62,40,48
2020-04-12,57,57,57,69,45,48
2020-04-13,64,64,64,78,50,50
2020-04-14,71,71,71,87,55,72
2020-04-15,80,80,80,97,63,82
2020-04-16,89,89,89,108,70,89
2020-04-17,100,100,100,122,78,110
2020-04-18,112,112,112,136,88,NA
2020-04-19,125,125,125,152,98,NA
2020-04-20,141,140,140,171,109,NA
2020-04-21,157,157,157,191,123,NA
2020-04-22,176,176,176,214,138,NA
2020-04-23,197,197,197,240,154,NA
2020-04-24,221,221,221,269,173,NA
