"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,57548,4725,31136,42026,20246,192
2020-03-03,58484,5342,31913,43074,20752,267
2020-03-04,59434,6036,32735,44184,21286,348
2020-03-05,60400,6819,33610,45365,21855,531
2020-03-06,61382,7699,34540,46620,22460,764
2020-03-07,62380,8688,35534,47962,23106,1094
2020-03-08,63393,9799,36596,49395,23797,1527
2020-03-09,64424,11044,37734,50931,24537,2299
2020-03-10,65471,12439,38955,52579,25331,3274
2020-03-11,66535,13999,40267,54350,26184,4427
2020-03-12,67616,15740,41678,56255,27101,5958
2020-03-13,68715,17680,43198,58306,28090,7641
2020-03-14,69832,19837,44834,60515,29153,9785
2020-03-15,70967,22229,46598,62896,30300,11491
2020-03-16,72121,24876,48498,65460,31536,13994
2020-03-17,73293,27795,50544,68222,32866,17688
2020-03-18,74484,31005,52744,71191,34297,21735
2020-03-19,75695,34523,55109,74383,35835,26304
2020-03-20,76925,38362,57644,77805,37483,31750
2020-03-21,78175,42534,60354,81463,39245,36616
2020-03-22,79446,47049,63248,85369,41127,41262
2020-03-23,80737,51910,66324,89521,43127,48953
2020-03-24,82049,57115,69582,93918,45246,57506
2020-03-25,83383,62658,73020,98559,47481,66460
2020-03-26,84738,68524,76631,103432,49830,75641
2020-03-27,86115,74694,80404,108525,52283,83885
2020-03-28,87515,81139,84327,113820,54834,90309
2020-03-29,88937,87823,88380,119291,57469,96122
2020-03-30,90383,94706,92544,124911,60177,104267
2020-03-31,91852,101741,96796,130650,62942,111680
2020-04-01,93345,108875,101110,136473,65747,119263
2020-04-02,94862,116054,105458,142342,68574,126535
2020-04-03,96404,123222,109813,148220,71406,133198
2020-04-04,97971,130323,114147,154070,74224,138731
2020-04-05,99563,137302,118432,159853,77011,142398
2020-04-06,101181,144111,122646,165541,79751,147607
2020-04-07,102826,150705,126766,171102,82430,153190
2020-04-08,104497,157043,130770,176506,85034,158935
2020-04-09,106195,163094,134644,181735,87553,163472
2020-04-10,107921,168833,138377,186774,89980,168022
2020-04-11,109675,174242,141958,191607,92309,171921
2020-04-12,111458,179310,145384,196232,94536,174951
2020-04-13,113270,184032,148651,200641,96661,178067
2020-04-14,115111,188409,151760,204838,98682,182491
2020-04-15,116981,192447,154714,208825,100603,186311
2020-04-16,118883,196155,157519,212611,102427,190129
2020-04-17,120815,199547,160181,216204,104158,193965
2020-04-18,122779,202639,162709,219616,105802,193252
2020-04-19,124774,205447,165110,222857,107363,195470
2020-04-20,126802,207990,167396,225942,108850,198421
2020-04-21,128863,210285,169574,228882,110266,200733
2020-04-22,130958,212353,171656,231692,111620,203649
2020-04-23,133086,214211,173648,234381,112915,205763
2020-04-24,135249,215878,175564,236967,114161,208269
2020-04-25,137447,217370,177408,239456,115360,209910
2020-04-26,139681,218703,179192,241864,116520,211570
2020-04-27,141952,219893,180922,244199,117645,213095
2020-04-28,144259,220954,182606,246472,118740,213942
2020-04-29,146603,221898,184250,248691,119809,215183
2020-04-30,148986,222737,185862,250867,120857,216570
2020-05-01,151408,223483,187446,253005,121887,217804
2020-05-02,153869,224145,189007,255112,122902,218739
2020-05-03,156369,224733,190551,257196,123906,219205
2020-05-04,158911,225254,192082,259262,124902,220244
2020-05-05,161494,225715,193604,261316,125892,221124
2020-05-06,164118,226124,195121,263364,126878,222045
2020-05-07,166786,226486,196636,265409,127863,223218
2020-05-08,169497,226806,198152,267455,128849,223961
2020-05-09,172252,227089,199670,269504,129836,227377
2020-05-10,175051,227339,201195,271562,130828,227770
2020-05-11,177896,227560,202728,273631,131825,228252
2020-05-12,180788,227756,204272,275715,132829,228691
2020-05-13,183726,227929,205828,277816,133840,229540
2020-05-14,186712,228082,207397,279933,134861,230183
2020-05-15,189747,228216,208982,282073,135891,230698
2020-05-16,192831,228336,210584,284235,136933,231350
2020-05-17,195965,228441,212203,286420,137986,231606
2020-05-18,199150,228534,213842,288633,139051,232037
2020-05-19,202387,228616,215502,290873,140131,232555
2020-05-20,205676,228688,217182,293141,141223,233037
2020-05-21,209019,228752,218886,295441,142331,234824
2020-05-22,212416,228808,220612,297770,143454,235290
2020-05-23,215869,228858,222364,300135,144593,235772
2020-05-24,219377,228902,224140,302532,145748,235400
2020-05-25,222943,228941,225942,304965,146919,236259
2020-05-26,226567,228975,227771,307433,148109,236769
2020-05-27,230249,229005,229627,309938,149316,237906
2020-05-28,233991,229032,231512,312483,150541,238564
2020-05-29,237794,229055,233424,315063,151785,239228
2020-05-30,241659,229076,235368,317687,153049,239429
2020-05-31,245587,229094,237340,320349,154331,239638
2020-06-01,249579,229110,239344,323054,155634,239932
2020-06-02,253635,229125,241380,325802,156958,240326
2020-06-03,257757,229137,243447,328592,158302,240660
2020-06-04,261947,229148,245548,331428,159668,240978
2020-06-05,266204,229158,247681,334307,161055,241310
2020-06-06,270531,229167,249849,337233,162465,241550
2020-06-07,274928,229174,252051,340205,163897,241717
2020-06-08,279396,229181,254288,343224,165352,241966
2020-06-09,283937,229187,256562,346294,166830,242280
2020-06-10,288552,229192,258872,349412,168332,242707
2020-06-11,293242,229197,261220,352581,169859,243209
2020-06-12,298008,229201,263604,355799,171409,243605
2020-06-13,302852,229205,266028,359070,172986,243928
2020-06-14,307774,229208,268491,362395,174587,244109
2020-06-15,312776,229210,270993,365772,176214,0
2020-06-16,317860,229213,273536,369204,177868,291189
2020-06-17,323026,229215,276120,372692,179548,NA
2020-06-18,328276,229217,278746,376237,181255,NA
2020-06-19,333612,229219,281416,379840,182992,NA
2020-06-20,339034,229220,284127,383500,184754,NA
2020-06-21,344545,229222,286884,387221,186547,NA
2020-06-22,350145,229223,289684,391000,188368,NA
2020-06-23,355836,229224,292530,394841,190219,NA
