"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,104,34,69,77,61,0
2020-03-03,119,41,80,89,71,0
2020-03-04,137,50,94,104,84,3
2020-03-05,157,60,108,120,96,8
2020-03-06,180,72,126,140,112,13
2020-03-07,207,87,147,163,131,13
2020-03-08,237,105,171,190,152,25
2020-03-09,272,126,199,221,177,0
2020-03-10,312,151,232,258,206,34
2020-03-11,358,182,270,300,240,52
2020-03-12,411,219,315,350,280,77
2020-03-13,471,264,368,409,327,98
2020-03-14,540,317,428,476,380,121
2020-03-15,620,381,500,556,444,200
2020-03-16,711,457,584,649,519,234
2020-03-17,816,549,682,758,606,291
2020-03-18,936,658,797,886,708,428
2020-03-19,1074,789,932,1036,828,621
2020-03-20,1232,945,1088,1209,967,904
2020-03-21,1413,1130,1272,1414,1130,1128
2020-03-22,1621,1350,1486,1652,1320,1546
2020-03-23,1859,1609,1734,1927,1541,1891
2020-03-24,2133,1915,2024,2250,1798,2201
2020-03-25,2447,2274,2360,2623,2097,2433
2020-03-26,2807,2693,2750,3057,2443,2915
2020-03-27,3220,3179,3200,3557,2843,3417
2020-03-28,3695,3740,3718,4133,3303,3904
2020-03-29,4238,4381,4310,4791,3829,4256
2020-03-30,4862,5108,4985,5541,4429,4579
2020-03-31,5578,5924,5751,6393,5109,5717
2020-04-01,6399,6831,6615,7353,5877,6836
2020-04-02,7341,7825,7583,8429,6737,7910
2020-04-03,8421,8900,8660,9626,7694,9056
2020-04-04,9661,10047,9854,10953,8755,10278
2020-04-05,11083,11249,11166,12412,9920,11130
2020-04-06,12714,12491,12602,14008,11196,12056
2020-04-07,14586,13751,14168,15749,12587,14049
2020-04-08,16733,15007,15870,17640,14100,NA
2020-04-09,19196,16239,17718,19695,15741,NA
2020-04-10,22022,17427,19724,21924,17524,NA
2020-04-11,25263,18554,21908,24352,19464,NA
2020-04-12,28982,19607,24294,27004,21584,NA
2020-04-13,33248,20576,26912,29914,23910,NA
2020-04-14,38142,21456,29799,33123,26475,NA
