"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-07,133,139,136,161,111,167
2020-04-08,155,162,158,188,128,168
2020-04-09,180,189,184,218,150,170
2020-04-10,210,219,214,254,174,217
2020-04-11,244,252,248,294,202,246
2020-04-12,284,288,286,339,233,270
2020-04-13,330,327,328,389,267,323
2020-04-14,384,368,376,446,306,384
2020-04-15,447,411,429,509,349,NA
2020-04-16,520,455,488,579,397,NA
2020-04-17,605,499,552,655,449,NA
2020-04-18,703,542,622,738,506,NA
2020-04-19,818,585,702,833,571,NA
2020-04-20,952,625,788,935,641,NA
2020-04-21,1107,664,886,1052,720,NA
