"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Iran",2019-12-30,1,1,1,0,0,"32.427908","53.688046"
"Iran",2019-12-31,1,1,1,0,0,"32.427908","53.688046"
"Iran",2020-01-01,1,1,1,0,0,"32.427908","53.688046"
"Iran",2020-01-02,1,1,1,0,0,"32.427908","53.688046"
"Iran",2020-01-03,1,1,1,0,0,"32.427908","53.688046"
"Iran",2020-01-04,2,2,2,0,0,"32.427908","53.688046"
"Iran",2020-01-05,2,2,2,0,0,"32.427908","53.688046"
"Iran",2020-01-06,2,2,2,0,0,"32.427908","53.688046"
"Iran",2020-01-07,2,2,2,0,0,"32.427908","53.688046"
"Iran",2020-01-08,3,3,3,0,0,"32.427908","53.688046"
"Iran",2020-01-09,3,3,3,0,0,"32.427908","53.688046"
"Iran",2020-01-10,3,4,5,0,0,"32.427908","53.688046"
"Iran",2020-01-11,3,4,5,0,0,"32.427908","53.688046"
"Iran",2020-01-12,4,5,6,0,0,"32.427908","53.688046"
"Iran",2020-01-13,4,5,6,0,0,"32.427908","53.688046"
"Iran",2020-01-14,5,6,7,0,0,"32.427908","53.688046"
"Iran",2020-01-15,6,7,8,0,0,"32.427908","53.688046"
"Iran",2020-01-16,7,8,9,1,0,"32.427908","53.688046"
"Iran",2020-01-17,8,9,10,1,0,"32.427908","53.688046"
"Iran",2020-01-18,8,10,12,1,0,"32.427908","53.688046"
"Iran",2020-01-19,10,12,14,1,0,"32.427908","53.688046"
"Iran",2020-01-20,11,13,15,1,0,"32.427908","53.688046"
"Iran",2020-01-21,13,15,17,1,0,"32.427908","53.688046"
"Iran",2020-01-22,14,17,20,1,0,"32.427908","53.688046"
"Iran",2020-01-23,16,19,22,1,0,"32.427908","53.688046"
"Iran",2020-01-24,18,22,26,2,0,"32.427908","53.688046"
"Iran",2020-01-25,21,25,29,2,0,"32.427908","53.688046"
"Iran",2020-01-26,24,29,34,2,0,"32.427908","53.688046"
"Iran",2020-01-27,27,32,37,2,0,"32.427908","53.688046"
"Iran",2020-01-28,31,37,43,3,0,"32.427908","53.688046"
"Iran",2020-01-29,35,42,49,3,0,"32.427908","53.688046"
"Iran",2020-01-30,40,48,56,3,0,"32.427908","53.688046"
"Iran",2020-01-31,45,54,63,4,0,"32.427908","53.688046"
"Iran",2020-02-01,52,62,72,4,0,"32.427908","53.688046"
"Iran",2020-02-02,58,70,82,5,0,"32.427908","53.688046"
"Iran",2020-02-03,67,80,93,6,0,"32.427908","53.688046"
"Iran",2020-02-04,76,91,106,6,0,"32.427908","53.688046"
"Iran",2020-02-05,87,104,121,7,0,"32.427908","53.688046"
"Iran",2020-02-06,99,118,137,8,0,"32.427908","53.688046"
"Iran",2020-02-07,112,134,156,9,0,"32.427908","53.688046"
"Iran",2020-02-08,127,152,177,10,0,"32.427908","53.688046"
"Iran",2020-02-09,144,173,202,12,0,"32.427908","53.688046"
"Iran",2020-02-10,164,197,230,14,0,"32.427908","53.688046"
"Iran",2020-02-11,187,224,261,15,0,"32.427908","53.688046"
"Iran",2020-02-12,213,255,297,18,0,"32.427908","53.688046"
"Iran",2020-02-13,241,289,337,20,0,"32.427908","53.688046"
"Iran",2020-02-14,275,329,383,23,0,"32.427908","53.688046"
"Iran",2020-02-15,312,374,436,26,0,"32.427908","53.688046"
"Iran",2020-02-16,355,425,495,29,0,"32.427908","53.688046"
"Iran",2020-02-17,403,483,563,33,0,"32.427908","53.688046"
"Iran",2020-02-18,458,549,640,38,0,"32.427908","53.688046"
"Iran",2020-02-19,521,624,727,43,2,"32.427908","53.688046"
"Iran",2020-02-20,591,708,825,49,5,"32.427908","53.688046"
"Iran",2020-02-21,671,804,937,55,18,"32.427908","53.688046"
"Iran",2020-02-22,762,913,1064,63,28,"32.427908","53.688046"
"Iran",2020-02-23,866,1037,1208,71,43,"32.427908","53.688046"
"Iran",2020-02-24,982,1176,1370,81,61,"32.427908","53.688046"
"Iran",2020-02-25,1114,1334,1554,92,95,"32.427908","53.688046"
"Iran",2020-02-26,1263,1513,1763,104,139,"32.427908","53.688046"
"Iran",2020-02-27,1432,1715,1998,118,245,"32.427908","53.688046"
"Iran",2020-02-28,1622,1943,2264,134,388,"32.427908","53.688046"
"Iran",2020-02-29,1837,2200,2563,152,593,"32.427908","53.688046"
"Iran",2020-03-01,2079,2490,2901,172,978,"32.427908","53.688046"
"Iran",2020-03-02,2351,2816,3281,194,1501,"32.427908","53.688046"
