"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-25,335,349,342,396,288,345
2020-04-26,369,383,376,435,317,401
2020-04-27,407,419,413,478,348,407
2020-04-28,448,458,453,524,382,425
2020-04-29,494,498,496,574,418,452
2020-04-30,544,541,542,627,457,519
2020-05-01,599,585,592,685,499,602
2020-05-02,660,631,646,747,545,668
2020-05-03,727,678,702,812,592,NA
2020-05-04,801,727,764,884,644,NA
2020-05-05,882,776,829,959,699,NA
2020-05-06,972,826,899,1040,758,NA
2020-05-07,1070,876,973,1125,821,NA
2020-05-08,1179,926,1052,1217,887,NA
2020-05-09,1299,975,1137,1315,959,NA
