"dia_ano","dias","otimista","casos_estimados","pessimista","x"
154,2020-06-02,578,659,740,664
155,2020-06-03,610,696,782,698
156,2020-06-04,644,735,826,737
157,2020-06-05,681,777,873,780
158,2020-06-06,719,820,921,806
159,2020-06-07,760,867,974,832
160,2020-06-08,802,915,1028,871
161,2020-06-09,848,967,1086,904
162,2020-06-10,895,1021,1147,NA
163,2020-06-11,946,1079,1212,NA
164,2020-06-12,998,1139,1280,NA
165,2020-06-13,1055,1203,1351,NA
166,2020-06-14,1114,1271,1428,NA
167,2020-06-15,1176,1342,1508,NA
168,2020-06-16,1243,1418,1593,NA
