"dia_ano","dias","otimista","casos_estimados","pessimista","x"
162,2020-06-10,303,318,333,316
163,2020-06-11,310,326,342,323
164,2020-06-12,318,334,350,337
165,2020-06-13,326,342,358,344
166,2020-06-14,332,349,366,350
167,2020-06-15,339,356,373,360
168,2020-06-16,347,364,381,374
169,2020-06-17,353,371,389,387
170,2020-06-18,360,378,396,NA
171,2020-06-19,366,384,402,NA
172,2020-06-20,372,391,410,NA
173,2020-06-21,378,397,416,NA
174,2020-06-22,384,403,422,NA
175,2020-06-23,389,409,429,NA
176,2020-06-24,395,415,435,NA
