"dia_ano","dias","otimista","casos_estimados","pessimista","x"
177,2020-06-25,228,268,308,271
178,2020-06-26,237,278,319,273
179,2020-06-27,246,289,332,281
180,2020-06-28,255,300,345,281
181,2020-06-29,265,311,357,281
182,2020-06-30,275,323,371,283
183,2020-07-01,286,336,386,314
184,2020-07-02,297,349,401,354
185,2020-07-03,308,362,416,358
186,2020-07-04,320,376,432,364
187,2020-07-05,332,390,448,368
188,2020-07-06,345,405,465,NA
189,2020-07-07,358,420,482,NA
190,2020-07-08,371,436,501,NA
191,2020-07-09,386,453,520,NA
192,2020-07-10,400,470,540,NA
193,2020-07-11,416,488,560,NA
194,2020-07-12,432,507,582,NA
195,2020-07-13,448,526,604,NA
196,2020-07-14,465,546,627,NA
197,2020-07-15,483,567,651,NA
