"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"China",2019-12-30,10,10,10,0,27
"China",2019-12-31,12,12,12,0,27
"China",2020-01-01,15,15,15,1,27
"China",2020-01-02,18,19,20,1,44
"China",2020-01-03,23,24,25,1,44
"China",2020-01-04,29,30,31,1,59
"China",2020-01-05,36,37,38,1,59
"China",2020-01-06,45,47,49,2,59
"China",2020-01-07,56,58,60,2,59
"China",2020-01-08,71,73,75,3,59
"China",2020-01-09,88,91,94,4,59
"China",2020-01-10,110,114,118,5,59
"China",2020-01-11,138,143,148,6,59
"China",2020-01-12,173,179,185,7,59
"China",2020-01-13,217,224,231,9,59
"China",2020-01-14,270,279,288,11,59
"China",2020-01-15,338,349,360,14,59
"China",2020-01-16,422,436,450,18,63
"China",2020-01-17,527,545,563,22,80
"China",2020-01-18,659,681,703,28,216
"China",2020-01-19,822,850,878,34,235
"China",2020-01-20,1025,1060,1095,43,386
"China",2020-01-21,1278,1321,1364,53,526
"China",2020-01-22,1592,1646,1700,67,623
"China",2020-01-23,1982,2049,2116,83,882
"China",2020-01-24,2463,2547,2631,103,1323
"China",2020-01-25,3056,3160,3264,128,1988
"China",2020-01-26,3787,3915,4043,158,2775
"China",2020-01-27,4680,4839,4998,196,4528
"China",2020-01-28,5767,5963,6159,241,5994
"China",2020-01-29,7084,7324,7564,296,7734
"China",2020-01-30,8665,8959,9253,363,9714
"China",2020-01-31,10546,10904,11262,441,11809
"China",2020-02-01,12762,13195,13628,534,14399
"China",2020-02-02,15338,15858,16378,642,17211
"China",2020-02-03,18290,18910,19530,766,20448
"China",2020-02-04,21614,22347,23080,905,24320
"China",2020-02-05,25289,26147,27005,1058,28047
"China",2020-02-06,29269,30262,31255,1225,31207
"China",2020-02-07,33480,34616,35752,1401,34625
"China",2020-02-08,37832,39115,40398,1583,37232
"China",2020-02-09,42219,43651,45083,1767,40206
"China",2020-02-10,46532,48111,49690,1948,42696
"China",2020-02-11,50672,52391,54110,2121,44724
"China",2020-02-12,54551,56402,58253,2283,59865
"China",2020-02-13,58109,60080,62051,2432,64021
"China",2020-02-14,61303,63383,65463,2566,66559
"China",2020-02-15,64123,66298,68473,2684,68566
"China",2020-02-16,66570,68828,71086,2786,70618
"China",2020-02-17,68665,70994,73323,2874,72508
"China",2020-02-18,70436,72826,75216,2948,74258
"China",2020-02-19,71921,74361,76801,3010,74652
"China",2020-02-20,73153,75635,78117,3062,75543
"China",2020-02-21,74169,76685,79201,3104,76369
"China",2020-02-22,75002,77546,80090,3139,77016
"China",2020-02-23,75681,78248,80815,3168,77234
"China",2020-02-24,76232,78818,81404,3191,77749
"China",2020-02-25,76680,79281,81882,3209,78159
"China",2020-02-26,77040,79654,82268,3225,78598
"China",2020-02-27,77332,79955,82578,3237,78927
"China",2020-02-28,77566,80197,82828,3247,79355
"China",2020-02-29,77754,80392,83030,3254,79929
"China",2020-03-01,77906,80549,83192,3261,80134
"China",2020-03-02,78027,80674,83321,3266,80261
"China",2020-03-03,78125,80775,83425,3270,80380
"China",2020-03-04,78202,80855,83508,3273,80497
"China",2020-03-05,78265,80920,83575,3276,80667
"China",2020-03-06,78315,80972,83629,3278,80768
"China",2020-03-07,78355,81013,83671,3280,80814
"China",2020-03-08,78387,81046,83705,3281,80859
"China",2020-03-09,78413,81073,83733,3282,80879
"China",2020-03-10,78433,81094,83755,3283,80908
"China",2020-03-11,78450,81111,83772,3284,80932
"China",2020-03-12,78462,81124,83786,3284,80954
"China",2020-03-13,78473,81135,83797,3285,80973
"China",2020-03-14,78482,81144,83806,3285,80995
"China",2020-03-15,78488,81151,83814,3285,81020
"China",2020-03-16,78493,81156,83819,3285,81130
"China",2020-03-17,78498,81161,83824,3286,81163
"China",2020-03-18,78501,81164,83827,3286,81238
"China",2020-03-19,78504,81167,83830,3286,81337
"China",2020-03-20,78506,81169,83832,3286,81416
"China",2020-03-21,78508,81171,83834,3286,81499
"China",2020-03-22,78510,81173,83836,3286,81649
"China",2020-03-23,78511,81174,83837,3286,81748
"China",2020-03-24,78512,81175,83838,3286,81847
"China",2020-03-25,78512,81175,83838,3286,81968
"China",2020-03-26,78513,81176,83839,3286,82079
"China",2020-03-27,78513,81176,83839,3286,82213
"China",2020-03-28,78513,81177,83841,3286,81394
"China",2020-03-29,78513,81177,83841,3286,NA
"China",2020-03-30,78513,81177,83841,3286,NA
"China",2020-03-31,78514,81178,83842,3286,NA
"China",2020-04-01,78514,81178,83842,3286,NA
"China",2020-04-02,78514,81178,83842,3286,NA
"China",2020-04-03,78514,81178,83842,3286,NA
"China",2020-04-04,78514,81178,83842,3286,NA
