"dia_ano","dias","otimista","casos_estimados","pessimista","x"
147,2020-05-26,115,120,125,119
148,2020-05-27,122,128,134,134
149,2020-05-28,130,136,142,138
150,2020-05-29,138,144,150,146
151,2020-05-30,146,153,160,157
152,2020-05-31,156,163,170,161
153,2020-06-01,166,174,182,168
154,2020-06-02,177,185,193,180
155,2020-06-03,188,196,204,NA
156,2020-06-04,200,209,218,NA
157,2020-06-05,212,222,232,NA
158,2020-06-06,226,236,246,NA
159,2020-06-07,240,251,262,NA
160,2020-06-08,255,267,279,NA
161,2020-06-09,272,284,296,NA
