"dia_ano","dias","otimista","casos_estimados","pessimista","x"
121,2020-04-30,377,433,489,425
122,2020-05-01,412,474,536,476
123,2020-05-02,450,517,584,501
124,2020-05-03,491,564,637,548
125,2020-05-04,535,615,695,584
126,2020-05-05,581,668,755,649
127,2020-05-06,630,724,818,751
128,2020-05-07,681,783,885,806
129,2020-05-08,735,845,955,NA
130,2020-05-09,791,909,1027,NA
131,2020-05-10,849,976,1103,NA
132,2020-05-11,908,1044,1180,NA
133,2020-05-12,970,1115,1260,NA
134,2020-05-13,1033,1187,1341,NA
135,2020-05-14,1096,1260,1424,NA
