"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,51,60,69,66
169,2020-06-17,58,67,76,75
170,2020-06-18,64,74,84,80
171,2020-06-19,70,82,94,91
172,2020-06-20,78,91,104,93
173,2020-06-21,86,100,114,100
174,2020-06-22,95,111,127,109
175,2020-06-23,106,123,140,109
176,2020-06-24,117,136,155,132
177,2020-06-25,129,150,171,155
178,2020-06-26,142,166,190,168
179,2020-06-27,157,183,209,NA
180,2020-06-28,173,202,231,NA
181,2020-06-29,191,223,255,NA
182,2020-06-30,212,247,282,NA
183,2020-07-01,233,272,311,NA
184,2020-07-02,257,300,343,NA
185,2020-07-03,284,331,378,NA
186,2020-07-04,313,365,417,NA
187,2020-07-05,345,402,459,NA
188,2020-07-06,379,442,505,NA
