"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
140,2020-05-19,4545,4803,5061,4853
141,2020-05-20,4837,5112,5387,5161
142,2020-05-21,5148,5440,5732,5542
143,2020-05-22,5478,5789,6100,5948
144,2020-05-23,5829,6160,6491,6251
145,2020-05-24,6204,6556,6908,6638
146,2020-05-25,6602,6977,7352,6930
147,2020-05-26,7026,7425,7824,7210
148,2020-05-27,7477,7901,8325,NA
149,2020-05-28,7956,8408,8860,NA
150,2020-05-29,8467,8948,9429,NA
151,2020-05-30,9011,9522,10033,NA
152,2020-05-31,9590,10134,10678,NA
153,2020-06-01,10205,10784,11363,NA
154,2020-06-02,10860,11476,12092,NA
