location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Cuba;2020-05-26;total_cases;39;2020-04-20;1087;2020-05-26;1963;1.81
Curacao;2020-05-26;total_cases;59;2020-03-29;9;2020-05-26;18;2
Cyprus;2020-05-26;total_cases;52;2020-04-07;494;2020-05-26;939;1.9
Czech.Republic;2020-05-26;total_cases;52;2020-04-07;5017;2020-05-26;9050;1.8
Democratic.Republic.of.Congo;2020-05-26;total_cases;14;2020-05-15;1369;2020-05-26;2545;1.86
Denmark;2020-05-26;total_cases;46;2020-04-13;6318;2020-05-26;11428;1.81
Djibouti;2020-05-26;total_cases;13;2020-05-16;1331;2020-05-26;2468;1.85
Dominican.Republic;2020-05-26;total_cases;24;2020-05-05;8480;2020-05-26;15264;1.8
Egypt;2020-05-26;total_cases;17;2020-05-12;10093;2020-05-26;18756;1.86
El.Salvador;2020-05-26;total_cases;16;2020-05-13;1112;2020-05-26;2042;1.84
Equatorial.Guinea;2020-05-26;total_cases;16;2020-05-13;522;2020-05-26;1043;2
Eritrea;2020-05-26;total_cases;57;2020-04-01;18;2020-05-26;39;2.17
Estonia;2020-05-26;total_cases;55;2020-04-04;1018;2020-05-26;1834;1.8
Ethiopia;2020-05-26;total_cases;9;2020-05-20;389;2020-05-26;701;1.8
Faeroe.Islands;2020-05-26;total_cases;68;2020-03-21;92;2020-05-26;187;2.03
Finland;2020-05-26;total_cases;41;2020-04-18;3681;2020-05-26;6628;1.8
France;2020-05-26;total_cases;52;2020-04-07;78167;2020-05-26;145555;1.86
French.Polynesia;2020-05-26;total_cases;62;2020-03-27;30;2020-05-26;60;2
Gabon;2020-05-26;total_cases;14;2020-05-15;1209;2020-05-26;2238;1.85
Gambia;2020-05-26;total_cases;27;2020-05-01;12;2020-05-26;25;2.08
Georgia;2020-05-26;total_cases;39;2020-04-20;402;2020-05-26;732;1.82
Germany;2020-05-26;total_cases;53;2020-04-06;99225;2020-05-26;179364;1.81
Greece;2020-05-26;total_cases;57;2020-04-02;1514;2020-05-26;2892;1.91
Greenland;2020-05-26;total_cases;63;2020-03-26;6;2020-05-26;12;2
Grenada;2020-05-26;total_cases;50;2020-04-09;12;2020-05-26;23;1.92
Guam;2020-05-26;total_cases;55;2020-04-04;93;2020-05-26;169;1.82
Guatemala;2020-05-26;total_cases;10;2020-05-19;2133;2020-05-26;3954;1.85
Guernsey;2020-05-26;total_cases;55;2020-04-04;136;2020-05-26;252;1.85
Guinea;2020-05-26;total_cases;23;2020-05-06;1856;2020-05-26;3358;1.81
Guinea-Bissau;2020-05-26;total_cases;20;2020-05-09;641;2020-05-26;1173;1.83
Guyana;2020-05-26;total_cases;31;2020-04-28;75;2020-05-26;139;1.85
Haiti;2020-05-26;total_cases;9;2020-05-20;596;2020-05-26;1174;1.97
Honduras;2020-05-26;total_cases;15;2020-05-14;2318;2020-05-26;4401;1.9
Hungary;2020-05-26;total_cases;39;2020-04-20;2098;2020-05-26;3793;1.81
Iceland;2020-05-26;total_cases;62;2020-03-28;963;2020-05-26;1804;1.87
India;2020-05-26;total_cases;15;2020-05-14;81970;2020-05-26;151767;1.85
Indonesia;2020-05-26;total_cases;22;2020-05-07;12776;2020-05-26;23165;1.81
International;2020-05-26;total_cases;18;2020-02-16;355;2020-03-09;696;1.96
Iran;2020-05-26;total_cases;44;2020-04-15;76389;2020-05-26;139511;1.83
Iraq;2020-05-26;total_cases;20;2020-05-09;2679;2020-05-26;4848;1.81
Ireland;2020-05-26;total_cases;43;2020-04-16;13271;2020-05-26;24735;1.86
Isle.of.Man;2020-05-26;total_cases;50;2020-04-08;158;2020-05-26;336;2.13
Israel;2020-05-26;total_cases;52;2020-04-07;9248;2020-05-26;16757;1.81
Italy;2020-05-26;total_cases;55;2020-04-04;124632;2020-05-26;230555;1.85
Jamaica;2020-05-26;total_cases;34;2020-04-25;305;2020-05-26;564;1.85
Japan;2020-05-26;total_cases;43;2020-04-16;9167;2020-05-26;16651;1.82
Jersey;2020-05-26;total_cases;51;2020-04-08;170;2020-05-26;307;1.81
Jordan;2020-05-26;total_cases;45;2020-04-14;397;2020-05-26;718;1.81
Kazakhstan;2020-05-26;total_cases;19;2020-05-10;5126;2020-05-26;9304;1.82
Kenya;2020-05-26;total_cases;16;2020-05-13;737;2020-05-26;1348;1.83
Kosovo;2020-05-26;total_cases;39;2020-04-19;510;2020-05-26;1038;2.04
Kuwait;2020-05-26;total_cases;15;2020-05-14;11975;2020-05-26;22575;1.89
Kyrgyzstan;2020-05-26;total_cases;25;2020-05-04;843;2020-05-26;1520;1.8
Laos;2020-05-26;total_cases;55;2020-04-04;10;2020-05-26;19;1.9
Latvia;2020-05-26;total_cases;51;2020-04-08;577;2020-05-26;1053;1.82
Lebanon;2020-05-26;total_cases;46;2020-04-13;632;2020-05-26;1140;1.8
Liberia;2020-05-26;total_cases;29;2020-04-30;141;2020-05-26;266;1.89
Liechtenstein;2020-05-26;total_cases;67;2020-03-23;46;2020-05-26;83;1.8
Lithuania;2020-05-26;total_cases;52;2020-04-07;880;2020-05-26;1639;1.86
Luxembourg;2020-05-26;total_cases;59;2020-03-31;2178;2020-05-26;3995;1.83
Macedonia;2020-05-26;total_cases;42;2020-04-17;1117;2020-05-26;2015;1.8
Madagascar;2020-05-26;total_cases;11;2020-05-18;322;2020-05-26;586;1.82
Malawi;2020-05-26;total_cases;19;2020-05-10;56;2020-05-26;101;1.8
Malaysia;2020-05-26;total_cases;51;2020-04-08;4119;2020-05-26;7604;1.85
Maldives;2020-05-26;total_cases;20;2020-05-09;790;2020-05-26;1438;1.82
Mali;2020-05-26;total_cases;25;2020-05-04;580;2020-05-26;1077;1.86
Malta;2020-05-26;total_cases;51;2020-04-08;307;2020-05-26;611;1.99
Mauritania;2020-05-26;total_cases;8;2020-05-20;131;2020-05-26;262;2
Mauritius;2020-05-26;total_cases;57;2020-04-02;169;2020-05-26;334;1.98
Mexico;2020-05-26;total_cases;16;2020-05-13;40186;2020-05-26;74560;1.86
Moldova;2020-05-26;total_cases;27;2020-05-02;4052;2020-05-26;7305;1.8
Monaco;2020-05-26;total_cases;59;2020-03-31;52;2020-05-26;98;1.88
Montenegro;2020-05-26;total_cases;56;2020-04-03;174;2020-05-26;324;1.86
Montserrat;2020-05-26;total_cases;52;2020-04-07;6;2020-05-26;11;1.83
Morocco;2020-05-26;total_cases;32;2020-04-27;4120;2020-05-26;7577;1.84
Mozambique;2020-05-26;total_cases;15;2020-05-14;115;2020-05-26;213;1.85
Myanmar;2020-05-26;total_cases;40;2020-04-19;111;2020-05-26;206;1.86
Namibia;2020-05-26;total_cases;59;2020-03-31;11;2020-05-26;21;1.91
Nepal;2020-05-26;total_cases;10;2020-05-19;402;2020-05-26;772;1.92
Netherlands;2020-05-26;total_cases;48;2020-04-11;24413;2020-05-26;45578;1.87
New.Caledonia;2020-05-26;total_cases;65;2020-03-24;9;2020-05-26;18;2
New.Zealand;2020-05-26;total_cases;60;2020-03-29;552;2020-05-26;1154;2.09
Niger;2020-05-26;total_cases;48;2020-04-11;491;2020-05-26;952;1.94
Nigeria;2020-05-26;total_cases;19;2020-05-10;4399;2020-05-26;8344;1.9
Northern.Mariana.Islands;2020-05-26;total_cases;45;2020-04-13;11;2020-05-26;22;2
Norway;2020-05-26;total_cases;59;2020-03-31;4447;2020-05-26;8364;1.88
Oman;2020-05-26;total_cases;15;2020-05-14;4341;2020-05-26;8118;1.87
Pakistan;2020-05-26;total_cases;18;2020-05-11;32081;2020-05-26;59151;1.84
Palestine;2020-05-26;total_cases;36;2020-04-23;336;2020-05-26;605;1.8
Panama;2020-05-26;total_cases;31;2020-04-28;6200;2020-05-26;11447;1.85
Paraguay;2020-05-26;total_cases;22;2020-05-07;462;2020-05-26;877;1.9
Peru;2020-05-26;total_cases;17;2020-05-12;72059;2020-05-26;129751;1.8
Philippines;2020-05-26;total_cases;31;2020-04-28;7958;2020-05-26;14669;1.84
Poland;2020-05-26;total_cases;31;2020-04-28;12218;2020-05-26;22074;1.81
Portugal;2020-05-26;total_cases;46;2020-04-13;16934;2020-05-26;31007;1.83
Puerto.Rico;2020-05-26;total_cases;25;2020-05-04;1843;2020-05-26;3324;1.8
Qatar;2020-05-26;total_cases;17;2020-05-12;25149;2020-05-26;47207;1.88
Romania;2020-05-26;total_cases;36;2020-04-23;10096;2020-05-26;18429;1.83
Russia;2020-05-26;total_cases;20;2020-05-09;198676;2020-05-26;362342;1.82
Rwanda;2020-05-26;total_cases;34;2020-04-25;183;2020-05-26;339;1.85
Saint.Kitts.and.Nevis;2020-05-26;total_cases;57;2020-04-02;8;2020-05-26;15;1.88
Saint.Lucia;2020-05-26;total_cases;59;2020-03-30;9;2020-05-26;18;2
San.Marino;2020-05-26;total_cases;46;2020-04-13;356;2020-05-26;666;1.87
Sao.Tome.and.Principe;2020-05-26;total_cases;12;2020-05-17;235;2020-05-26;441;1.88
Saudi.Arabia;2020-05-26;total_cases;18;2020-05-11;41014;2020-05-26;76726;1.87
Senegal;2020-05-26;total_cases;19;2020-05-10;1709;2020-05-26;3161;1.85
Serbia;2020-05-26;total_cases;41;2020-04-18;5994;2020-05-26;11227;1.87
Seychelles;2020-05-26;total_cases;71;2020-03-19;6;2020-05-26;11;1.83
Sierra.Leone;2020-05-26;total_cases;15;2020-05-14;408;2020-05-26;754;1.85
Singapore;2020-05-26;total_cases;27;2020-05-02;17548;2020-05-26;32343;1.84
Sint.Maarten.(Dutch.part);2020-05-26;total_cases;51;2020-04-08;40;2020-05-26;77;1.92
Slovakia;2020-05-26;total_cases;45;2020-04-14;835;2020-05-26;1513;1.81
Slovenia;2020-05-26;total_cases;59;2020-03-31;814;2020-05-26;1469;1.8
Somalia;2020-05-26;total_cases;21;2020-05-08;928;2020-05-26;1711;1.84
South.Africa;2020-05-26;total_cases;15;2020-05-14;12739;2020-05-26;24264;1.9
South.Korea;2020-05-26;total_cases;86;2020-03-04;5766;2020-05-26;11265;1.95
Spain;2020-05-26;total_cases;56;2020-04-02;126535;2020-05-25;236259;1.87
Sri.Lanka;2020-05-26;total_cases;26;2020-05-03;718;2020-05-26;1319;1.84
Sudan;2020-05-26;total_cases;12;2020-05-16;1964;2020-05-26;3976;2.02
Suriname;2020-05-26;total_cases;67;2020-03-23;6;2020-05-26;11;1.83
Swaziland;2020-05-26;total_cases;22;2020-05-06;123;2020-05-26;261;2.12
Sweden;2020-05-26;total_cases;32;2020-04-27;18926;2020-05-26;34440;1.82
Switzerland;2020-05-26;total_cases;59;2020-03-31;16108;2020-05-26;30678;1.9
Syria;2020-05-26;total_cases;6;2020-05-22;59;2020-05-26;121;2.05
Taiwan;2020-05-26;total_cases;65;2020-03-25;235;2020-05-26;441;1.88
Tajikistan;2020-05-26;total_cases;11;2020-05-17;1524;2020-05-26;3100;2.03
Tanzania;2020-05-26;total_cases;37;2020-04-21;254;2020-05-26;509;2
Thailand;2020-05-26;total_cases;59;2020-03-31;1651;2020-05-26;3045;1.84
Togo;2020-05-26;total_cases;17;2020-05-12;199;2020-05-26;391;1.96
Trinidad.and.Tobago;2020-05-26;total_cases;65;2020-03-25;60;2020-05-26;116;1.93
Tunisia;2020-05-26;total_cases;53;2020-04-06;574;2020-05-26;1051;1.83
Turkey;2020-05-26;total_cases;40;2020-04-19;86306;2020-05-26;158762;1.84
Uganda;2020-05-26;total_cases;14;2020-05-14;160;2020-05-26;341;2.13
Ukraine;2020-05-26;total_cases;26;2020-05-03;11913;2020-05-26;21584;1.81
United.Arab.Emirates;2020-05-26;total_cases;21;2020-05-08;16793;2020-05-26;31086;1.85
United.Kingdom;2020-05-26;total_cases;35;2020-04-24;143464;2020-05-26;265227;1.85
United.States;2020-05-26;total_cases;35;2020-04-24;890524;2020-05-26;1681212;1.89
United.States.Virgin.Islands;2020-05-26;total_cases;56;2020-04-02;33;2020-05-26;69;2.09
Uruguay;2020-05-26;total_cases;50;2020-04-09;433;2020-05-26;789;1.82
Uzbekistan;2020-05-26;total_cases;35;2020-04-24;1836;2020-05-26;3333;1.82
Vatican;2020-05-26;total_cases;56;2020-04-02;6;2020-05-26;12;2
Venezuela;2020-05-26;total_cases;11;2020-05-18;618;2020-05-26;1211;1.96
Vietnam;2020-05-26;total_cases;63;2020-03-27;171;2020-05-26;327;1.91
World;2020-05-26;total_cases;31;2020-04-28;3055429;2020-05-26;5555708;1.82
Yemen;2020-05-26;total_cases;11;2020-05-18;130;2020-05-26;249;1.92
Zambia;2020-05-26;total_cases;15;2020-05-13;446;2020-05-26;920;2.06
Zimbabwe;2020-05-26;total_cases;33;2020-04-26;31;2020-05-26;56;1.81
