"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,54036,55447,56858,55111
165,2020-06-13,54952,56387,57822,56026
166,2020-06-14,55819,57276,58733,56506
167,2020-06-15,56635,58114,59593,56777
168,2020-06-16,57403,58902,60401,58018
169,2020-06-17,58125,59643,61161,59547
170,2020-06-18,58802,60337,61872,60736
171,2020-06-19,59434,60986,62538,61683
172,2020-06-20,60025,61592,63159,62902
173,2020-06-21,60576,62158,63740,63410
174,2020-06-22,61089,62684,64279,63731
175,2020-06-23,61567,63174,64781,NA
176,2020-06-24,62009,63628,65247,NA
177,2020-06-25,62420,64050,65680,NA
178,2020-06-26,62801,64441,66081,NA
179,2020-06-27,63154,64803,66452,NA
180,2020-06-28,63480,65137,66794,NA
181,2020-06-29,63781,65446,67111,NA
182,2020-06-30,64059,65732,67405,NA
183,2020-07-01,64316,65995,67674,NA
184,2020-07-02,64553,66238,67923,NA
