"dia_ano","dias","otimista","casos_estimados","pessimista","x"
167,2020-06-15,1443,1516,1589,1499
168,2020-06-16,1476,1550,1624,1537
169,2020-06-17,1507,1583,1659,1570
170,2020-06-18,1539,1616,1693,1607
171,2020-06-19,1568,1647,1726,1645
172,2020-06-20,1598,1678,1758,1684
173,2020-06-21,1626,1708,1790,1721
174,2020-06-22,1654,1737,1820,1760
175,2020-06-23,1680,1765,1850,1797
176,2020-06-24,1706,1792,1878,1836
177,2020-06-25,1731,1818,1905,1871
178,2020-06-26,1755,1843,1931,NA
179,2020-06-27,1778,1868,1958,NA
180,2020-06-28,1800,1891,1982,NA
181,2020-06-29,1821,1913,2005,NA
182,2020-06-30,1842,1935,2028,NA
183,2020-07-01,1861,1955,2049,NA
184,2020-07-02,1880,1975,2070,NA
185,2020-07-03,1898,1993,2088,NA
186,2020-07-04,1915,2011,2107,NA
187,2020-07-05,1931,2028,2125,NA
