"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Ireland",2019-12-30,0,0,0,0,0
"Ireland",2019-12-31,0,0,0,0,0
"Ireland",2020-01-01,0,0,0,0,0
"Ireland",2020-01-02,0,0,0,0,0
"Ireland",2020-01-03,0,0,0,0,0
"Ireland",2020-01-04,0,0,0,0,0
"Ireland",2020-01-05,0,0,0,0,0
"Ireland",2020-01-06,0,0,0,0,0
"Ireland",2020-01-07,0,0,0,0,0
"Ireland",2020-01-08,0,0,0,0,0
"Ireland",2020-01-09,0,0,0,0,0
"Ireland",2020-01-10,0,0,0,0,0
"Ireland",2020-01-11,0,0,0,0,0
"Ireland",2020-01-12,0,0,0,0,0
"Ireland",2020-01-13,0,0,0,0,0
"Ireland",2020-01-14,0,0,0,0,0
"Ireland",2020-01-15,0,0,0,0,0
"Ireland",2020-01-16,0,0,0,0,0
"Ireland",2020-01-17,0,0,0,0,0
"Ireland",2020-01-18,0,0,0,0,0
"Ireland",2020-01-19,0,0,0,0,0
"Ireland",2020-01-20,0,0,0,0,0
"Ireland",2020-01-21,0,0,0,0,0
"Ireland",2020-01-22,0,0,0,0,0
"Ireland",2020-01-23,0,0,0,0,0
"Ireland",2020-01-24,0,0,0,0,0
"Ireland",2020-01-25,0,0,0,0,0
"Ireland",2020-01-26,0,0,0,0,0
"Ireland",2020-01-27,0,0,0,0,0
"Ireland",2020-01-28,0,0,0,0,0
"Ireland",2020-01-29,0,0,0,0,0
"Ireland",2020-01-30,0,0,0,0,0
"Ireland",2020-01-31,0,0,0,0,0
"Ireland",2020-02-01,0,0,0,0,0
"Ireland",2020-02-02,0,0,0,0,0
"Ireland",2020-02-03,0,0,0,0,0
"Ireland",2020-02-04,0,0,0,0,0
"Ireland",2020-02-05,0,0,0,0,0
"Ireland",2020-02-06,0,0,0,0,0
"Ireland",2020-02-07,0,0,0,0,0
"Ireland",2020-02-08,0,0,0,0,0
"Ireland",2020-02-09,0,0,0,0,0
"Ireland",2020-02-10,1,1,1,0,0
"Ireland",2020-02-11,1,1,1,0,0
"Ireland",2020-02-12,1,1,1,0,0
"Ireland",2020-02-13,1,1,1,0,0
"Ireland",2020-02-14,1,1,1,0,0
"Ireland",2020-02-15,1,1,1,0,0
"Ireland",2020-02-16,2,2,2,0,0
"Ireland",2020-02-17,2,2,2,0,0
"Ireland",2020-02-18,2,2,2,0,0
"Ireland",2020-02-19,2,3,4,0,0
"Ireland",2020-02-20,2,3,4,0,0
"Ireland",2020-02-21,3,4,5,0,0
"Ireland",2020-02-22,4,5,6,0,0
"Ireland",2020-02-23,5,6,7,0,0
"Ireland",2020-02-24,5,7,9,0,0
"Ireland",2020-02-25,6,8,10,0,0
"Ireland",2020-02-26,8,10,12,0,0
"Ireland",2020-02-27,9,12,15,0,0
"Ireland",2020-02-28,11,14,17,0,0
"Ireland",2020-02-29,13,17,21,0,1
"Ireland",2020-03-01,16,20,24,0,1
"Ireland",2020-03-02,19,24,29,0,0
"Ireland",2020-03-03,23,29,35,0,2
"Ireland",2020-03-04,27,35,43,1,6
"Ireland",2020-03-05,33,42,51,1,13
"Ireland",2020-03-06,39,50,61,1,18
"Ireland",2020-03-07,47,60,73,1,19
"Ireland",2020-03-08,55,71,87,1,21
"Ireland",2020-03-09,66,85,104,1,0
"Ireland",2020-03-10,80,102,124,2,35
"Ireland",2020-03-11,95,122,149,2,43
"Ireland",2020-03-12,114,146,178,2,70
"Ireland",2020-03-13,136,174,212,3,91
"Ireland",2020-03-14,162,208,254,3,129
"Ireland",2020-03-15,195,249,303,4,169
"Ireland",2020-03-16,233,298,363,4,223
"Ireland",2020-03-17,278,356,434,5,292
"Ireland",2020-03-18,333,426,519,6,366
"Ireland",2020-03-19,398,509,620,8,557
"Ireland",2020-03-20,476,609,742,9,683
"Ireland",2020-03-21,569,728,887,11,785
"Ireland",2020-03-22,680,871,1062,13,906
"Ireland",2020-03-23,813,1041,1269,16,1125
"Ireland",2020-03-24,973,1245,1517,19,1329
"Ireland",2020-03-25,1163,1489,1815,22,1564
"Ireland",2020-03-26,1391,1780,2169,27,1819
"Ireland",2020-03-27,1662,2128,2594,32,2121
"Ireland",2020-03-28,1988,2545,3102,38,2415
"Ireland",2020-03-29,2377,3043,3709,45,NA
"Ireland",2020-03-30,2843,3639,4435,54,NA
"Ireland",2020-03-31,3399,4351,5303,65,NA
"Ireland",2020-04-01,4064,5202,6340,78,NA
"Ireland",2020-04-02,4860,6221,7582,93,NA
"Ireland",2020-04-03,5811,7438,9065,111,NA
"Ireland",2020-04-04,6948,8894,10840,133,NA
