"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
121,2020-04-30,4735,5263,5791,5254
122,2020-05-01,5180,5757,6334,5723
123,2020-05-02,5667,6298,6929,6062
124,2020-05-03,6198,6889,7580,6683
125,2020-05-04,6781,7536,8291,7242
126,2020-05-05,7418,8244,9070,8109
127,2020-05-06,8114,9018,9922,9243
128,2020-05-07,8876,9865,10854,10099
129,2020-05-08,9710,10792,11874,NA
130,2020-05-09,10622,11805,12988,NA
131,2020-05-10,11619,12914,14209,NA
132,2020-05-11,12710,14126,15542,NA
133,2020-05-12,13904,15453,17002,NA
134,2020-05-13,15209,16904,18599,NA
135,2020-05-14,16638,18492,20346,NA
