"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-02,4237,4541,4389,4671,4107,4483
2020-06-03,4518,4769,4644,4942,4346,4698
2020-06-04,4817,4993,4905,5220,4590,4881
2020-06-05,5137,5212,5174,5506,4842,5182
2020-06-06,5477,5423,5450,5800,5100,5505
2020-06-07,5841,5627,5734,6102,5366,5644
2020-06-08,6228,5822,6025,6411,5639,5807
2020-06-09,6641,6008,6324,6730,5918,6052
2020-06-10,7082,6183,6632,7057,6207,NA
2020-06-11,7551,6349,6950,7396,6504,NA
2020-06-12,8052,6504,7278,7745,6811,NA
2020-06-13,8586,6649,7618,8107,7129,NA
2020-06-14,9156,6784,7970,8481,7459,NA
2020-06-15,9763,6909,8336,8871,7801,NA
2020-06-16,10411,7024,8718,9277,8159,NA
