"dia_ano","dias","otimista","casos_estimados","pessimista","x"
174,2020-06-22,1416,1476,1536,1441
175,2020-06-23,1458,1520,1582,1491
176,2020-06-24,1500,1564,1628,1541
177,2020-06-25,1542,1608,1674,1601
178,2020-06-26,1583,1651,1719,1642
179,2020-06-27,1625,1694,1763,1697
180,2020-06-28,1665,1736,1807,1748
181,2020-06-29,1706,1779,1852,1800
182,2020-06-30,1746,1820,1894,1853
183,2020-07-01,1785,1861,1937,1902
184,2020-07-02,1823,1901,1979,1947
185,2020-07-03,1862,1941,2020,NA
186,2020-07-04,1899,1980,2061,NA
187,2020-07-05,1934,2017,2100,NA
188,2020-07-06,1971,2055,2139,NA
189,2020-07-07,2005,2091,2177,NA
190,2020-07-08,2039,2126,2213,NA
191,2020-07-09,2072,2160,2248,NA
192,2020-07-10,2104,2194,2284,NA
193,2020-07-11,2135,2226,2317,NA
194,2020-07-12,2165,2257,2349,NA
