"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-21,71772,73528,72650,77811,67489,73739
2020-05-22,75325,76280,75802,81187,70417,76871
2020-05-23,79054,79038,79046,84661,73431,80558
2020-05-24,82967,81795,82381,88233,76529,82161
2020-05-25,87074,84544,85809,91905,79713,83625
2020-05-26,91384,87280,89332,95678,82986,86017
2020-05-27,95908,89996,92952,99555,86349,89483
2020-05-28,100655,92684,96670,103537,89803,95865
2020-05-29,105638,95340,100489,107628,93350,NA
2020-05-30,110867,97956,104412,111829,96995,NA
2020-05-31,116355,100529,108442,116146,100738,NA
2020-06-01,122115,103053,112584,120582,104586,NA
2020-06-02,128159,105522,116840,125140,108540,NA
2020-06-03,134503,107934,121218,129829,112607,NA
2020-06-04,141161,110284,125722,134653,116791,NA
