"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-14,1708,1768,1738,1805,1671,1784
2020-05-15,1844,1903,1874,1946,1802,1905
2020-05-16,1991,2042,2016,2094,1938,2085
2020-05-17,2150,2187,2168,2252,2084,2252
2020-05-18,2321,2337,2329,2419,2239,2287
2020-05-19,2506,2491,2498,2594,2402,2440
2020-05-20,2706,2648,2677,2780,2574,2637
2020-05-21,2921,2809,2865,2975,2755,2852
2020-05-22,3154,2971,3062,3180,2944,NA
2020-05-23,3406,3135,3270,3396,3144,NA
2020-05-24,3677,3299,3488,3622,3354,NA
2020-05-25,3970,3462,3716,3859,3573,NA
2020-05-26,4287,3624,3956,4108,3804,NA
2020-05-27,4628,3784,4206,4368,4044,NA
2020-05-28,4997,3941,4469,4641,4297,NA
