"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,262573,103299,182936,220111,145761,103
2020-03-03,267816,107608,187712,225857,149567,125
2020-03-04,273163,112091,192627,231771,153483,159
2020-03-05,278617,116753,197685,237857,157513,233
2020-03-06,284180,121601,202890,244119,161661,338
2020-03-07,289854,126642,208248,250566,165930,433
2020-03-08,295641,131882,213762,257201,170323,554
2020-03-09,301544,137329,219436,264028,174844,754
2020-03-10,307565,142990,225278,271057,179499,1025
2020-03-11,313706,148873,231290,278291,184289,1312
2020-03-12,319969,154984,237476,285734,189218,1663
2020-03-13,326358,161333,243846,293398,194294,2174
2020-03-14,332874,167926,250400,301284,199516,2951
2020-03-15,339520,174773,257146,309401,204891,3774
2020-03-16,346299,181881,264090,317756,210424,4661
2020-03-17,353214,189260,271237,326355,216119,6427
2020-03-18,360266,196917,278592,335205,221979,9415
2020-03-19,367459,204862,286160,344311,228009,14250
2020-03-20,374796,213103,293950,353684,234216,19624
2020-03-21,382279,221651,301965,363327,240603,26747
2020-03-22,389912,230513,310212,373250,247174,35206
2020-03-23,397697,239700,318698,383461,253935,46442
2020-03-24,405637,249221,327429,393966,260892,55231
2020-03-25,413736,259085,336410,404772,268048,69194
2020-03-26,421997,269302,345650,415890,275410,85991
2020-03-27,430423,279882,355152,427323,282981,104686
2020-03-28,439017,290834,364926,439083,290769,124665
2020-03-29,447782,302168,374975,451174,298776,143025
2020-03-30,456723,313894,385308,463607,307009,164620
2020-03-31,465842,326021,395932,476390,315474,189618
2020-04-01,475143,338558,406850,489526,324174,216721
2020-04-02,484630,351516,418073,503030,333116,245540
2020-04-03,494306,364903,429604,516904,342304,277965
2020-04-04,504175,378728,441452,531160,351744,312237
2020-04-05,514242,393001,453622,545803,361441,337635
2020-04-06,524509,407730,466120,560840,371400,368196
2020-04-07,534982,422923,478952,576280,381624,398809
2020-04-08,545663,438589,492126,592131,392121,432132
2020-04-09,556558,454735,505646,608399,402893,466033
2020-04-10,567671,471368,519520,625092,413948,501560
2020-04-11,579005,488496,533750,642214,425286,529951
2020-04-12,590565,506124,548344,659773,436915,557571
2020-04-13,602357,524259,563308,677778,448838,582594
2020-04-14,614384,542905,578644,696231,461057,609516
2020-04-15,626650,562067,594358,715138,473578,639664
2020-04-16,639162,581749,610456,734507,486405,671331
2020-04-17,651924,601955,626940,754341,499539,702164
2020-04-18,664940,622685,643812,774641,512983,735086
2020-04-19,678217,643942,661080,795418,526742,759687
2020-04-20,691758,665727,678742,816669,540815,787752
2020-04-21,705570,688038,696804,838402,555206,825041
2020-04-22,719658,710875,715266,860616,569916,842629
2020-04-23,734026,734235,734130,883313,584947,869172
2020-04-24,748682,758115,753398,906496,600300,890524
2020-04-25,763630,782510,773070,930166,615974,939053
2020-04-26,778877,807415,793146,954322,631970,965910
2020-04-27,794429,832822,813626,978963,648289,988451
2020-04-28,810290,858723,834506,1004086,664926,1012583
2020-04-29,826469,885110,855790,1029695,681885,1039909
2020-04-30,842970,911971,877470,1055781,699159,1069826
2020-05-01,859801,939295,899548,1082346,716750,1103781
2020-05-02,876968,967069,922018,1109382,734654,1133069
2020-05-03,894478,995278,944878,1136887,752869,1158041
2020-05-04,912337,1023908,968122,1164855,771389,1180634
2020-05-05,930553,1052940,991746,1193279,790213,1204475
2020-05-06,949133,1082358,1015746,1222156,809336,1228603
2020-05-07,968083,1112142,1040112,1251474,828750,1256972
2020-05-08,987412,1142271,1064842,1281229,848455,1283929
2020-05-09,1007127,1172725,1089926,1311410,868442,1309541
2020-05-10,1027236,1203481,1115358,1342010,888706,1329799
2020-05-11,1047746,1234515,1141130,1373020,909240,1347916
2020-05-12,1068665,1265803,1167234,1404428,930040,1369964
2020-05-13,1090002,1297320,1193661,1436225,951097,1390746
2020-05-14,1111766,1329040,1220403,1468402,972404,1417889
2020-05-15,1133963,1360936,1247450,1500945,993955,1443397
2020-05-16,1156604,1392981,1274792,1533843,1015741,1467884
2020-05-17,1179697,1425147,1302422,1567088,1037756,1486757
2020-05-18,1203251,1457406,1330328,1600665,1059991,1508598
2020-05-19,1227276,1489729,1358502,1634564,1082440,1528568
2020-05-20,1251780,1522086,1386933,1668772,1105094,1551853
2020-05-21,1276773,1554451,1415612,1703279,1127945,1577287
2020-05-22,1302266,1586792,1444529,1738072,1150986,1601434
2020-05-23,1328267,1619082,1473674,1773140,1174208,1622670
2020-05-24,1354787,1651291,1503039,1808472,1197606,1643238
2020-05-25,1381837,1683392,1532614,1844057,1221171,1662302
2020-05-26,1409427,1715356,1562392,1879886,1244898,1681212
2020-05-27,1437568,1747155,1592362,1915947,1268777,1699933
2020-05-28,1466271,1778763,1622517,1952229,1292805,1721750
2020-05-29,1495547,1810154,1652850,1988726,1316974,1747087
2020-05-30,1525407,1841301,1683354,2025429,1341279,1770384
2020-05-31,1555864,1872180,1714022,2062329,1365715,1790191
2020-06-01,1586929,1902767,1744848,2099419,1390277,1811277
2020-06-02,1618614,1933039,1775826,2136692,1414960,1831821
2020-06-03,1650931,1962975,1806953,2174145,1439761,1851520
2020-06-04,1683894,1992553,1838224,2211770,1464678,1872660
2020-06-05,1717515,2021755,1869635,2249564,1489706,1897838
2020-06-06,1751808,2050560,1901184,2287524,1514844,1920061
2020-06-07,1786785,2078953,1932869,2325648,1540090,1942363
2020-06-08,1822460,2106917,1964688,2363933,1565443,1961185
2020-06-09,1858847,2134437,1996642,2402381,1590903,1979850
2020-06-10,1895962,2161500,2028731,2440990,1616472,2000464
2020-06-11,1933817,2188093,2060955,2479763,1642147,2023347
2020-06-12,1972428,2214206,2093317,2518701,1667933,2048986
2020-06-13,2011810,2239827,2125818,2557806,1693830,2074526
2020-06-14,2051978,2264950,2158464,2597086,1719842,2094069
2020-06-15,2092948,2289566,2191257,2636543,1745971,2114026
2020-06-16,2134737,2313669,2224203,2676184,1772222,2137731
2020-06-17,2177359,2337255,2257307,2716015,1798599,2163290
2020-06-18,2220833,2360318,2290576,2756045,1825107,2191052
2020-06-19,2265174,2382857,2324016,2796280,1851752,2220961
2020-06-20,2310401,2404869,2357635,2836731,1878539,2255119
2020-06-21,2356531,2426354,2391442,2877408,1905476,2280912
2020-06-22,2403582,2447312,2425447,2918323,1932571,2312302
2020-06-23,2451573,2467744,2459658,2959486,1959830,2347022
2020-06-24,2500522,2487652,2494087,3000912,1987262,2381361
2020-06-25,2550447,2507039,2528743,3042610,2014876,2422310
2020-06-26,2601370,2525907,2563638,3084596,2042680,2467837
2020-06-27,2653310,2544262,2598786,3126886,2070686,2510323
2020-06-28,2706286,2562109,2634198,3169495,2098901,2548996
2020-06-29,2760321,2579452,2669886,3212435,2127337,2590552
2020-06-30,2815434,2596298,2705866,3255726,2156006,2634432
2020-07-01,2871647,2612654,2742150,3299384,2184916,2686480
2020-07-02,2928983,2628527,2778755,3343427,2214083,2739879
2020-07-03,2987464,2643923,2815694,3387872,2243516,2794321
2020-07-04,3047113,2658852,2852982,3432738,2273226,2839542
2020-07-05,3107952,2673321,2890636,3478043,2303229,2888635
2020-07-06,3170006,2687339,2928672,3523809,2333535,2938625
2020-07-07,3233299,2700914,2967106,3570053,2364159,2996098
