"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
199,2020-07-17,36,38,40,815
200,2020-07-18,36,38,40,821
201,2020-07-19,36,38,40,823
202,2020-07-20,36,38,40,829
203,2020-07-21,36,38,40,842
204,2020-07-22,36,38,40,849
205,2020-07-23,36,38,40,848
206,2020-07-24,36,38,40,860
207,2020-07-25,36,39,42,868
208,2020-07-26,36,39,42,884
209,2020-07-27,36,39,42,888
210,2020-07-28,36,39,42,NA
211,2020-07-29,36,39,42,NA
212,2020-07-30,36,39,42,NA
213,2020-07-31,36,39,42,NA
214,2020-08-01,36,39,42,NA
215,2020-08-02,36,39,42,NA
216,2020-08-03,36,39,42,NA
217,2020-08-04,36,39,42,NA
218,2020-08-05,36,39,42,NA
219,2020-08-06,36,39,42,NA
