"dia_ano","dias","otimista","casos_estimados","pessimista","x"
152,2020-05-31,137,147,157,148
153,2020-06-01,145,155,165,161
154,2020-06-02,152,163,174,165
155,2020-06-03,161,172,183,171
156,2020-06-04,169,181,193,181
157,2020-06-05,178,190,202,190
158,2020-06-06,187,200,213,201
159,2020-06-07,195,209,223,207
160,2020-06-08,205,219,233,NA
161,2020-06-09,214,229,244,NA
162,2020-06-10,224,239,254,NA
163,2020-06-11,233,249,265,NA
164,2020-06-12,242,259,276,NA
165,2020-06-13,252,269,286,NA
166,2020-06-14,262,280,298,NA
