"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-29,448,474,461,523,399,433
2020-04-30,501,528,514,583,445,502
2020-05-01,560,587,574,651,497,585
2020-05-02,625,648,636,722,550,653
2020-05-03,699,713,706,801,611,705
2020-05-04,781,781,781,886,676,756
2020-05-05,872,851,862,978,746,861
2020-05-06,975,922,948,1076,820,943
2020-05-07,1089,995,1042,1182,902,NA
2020-05-08,1217,1068,1142,1296,988,NA
2020-05-09,1359,1140,1250,1419,1081,NA
2020-05-10,1519,1210,1364,1548,1180,NA
2020-05-11,1697,1279,1488,1689,1287,NA
2020-05-12,1896,1345,1620,1838,1402,NA
2020-05-13,2119,1409,1764,2002,1526,NA
