"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
183,2020-07-01,24,32,40,693
184,2020-07-02,25,33,41,711
185,2020-07-03,26,34,42,718
186,2020-07-04,26,35,44,724
187,2020-07-05,27,36,45,732
188,2020-07-06,29,38,47,738
189,2020-07-07,29,39,49,749
190,2020-07-08,30,40,50,755
191,2020-07-09,31,41,51,763
192,2020-07-10,32,42,52,771
193,2020-07-11,33,44,55,773
194,2020-07-12,34,45,56,NA
195,2020-07-13,35,46,57,NA
196,2020-07-14,36,48,60,NA
197,2020-07-15,37,49,61,NA
198,2020-07-16,38,51,64,NA
199,2020-07-17,39,52,65,NA
200,2020-07-18,41,54,67,NA
201,2020-07-19,42,55,68,NA
202,2020-07-20,43,57,71,NA
203,2020-07-21,45,59,73,NA
