"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-03,53937,55373,54655,59768,49542,56056
2020-06-04,56726,57569,57148,62495,51801,59795
2020-06-05,59660,59775,59718,65305,54131,61595
2020-06-06,62744,61986,62365,68200,56530,63575
2020-06-07,65989,64196,65092,71182,59002,64271
2020-06-08,69401,66399,67900,74253,61547,65605
2020-06-09,72990,68590,70790,77413,64167,68384
2020-06-10,76764,70763,73764,80665,66863,71402
2020-06-11,80733,72912,76822,84009,69635,NA
2020-06-12,84908,75033,79970,87452,72488,NA
2020-06-13,89298,77121,83210,90995,75425,NA
2020-06-14,93915,79172,86544,94641,78447,NA
2020-06-15,98772,81180,89976,98394,81558,NA
2020-06-16,103879,83143,93511,102260,84762,NA
2020-06-17,109250,85058,97154,106243,88065,NA
