location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Kazakhstan;2020-05-27;total_deaths;38;2020-04-22;19;2020-05-27;37;1.95
Kenya;2020-05-27;total_deaths;21;2020-05-09;30;2020-05-27;55;1.83
Kosovo;2020-05-27;total_deaths;39;2020-04-20;15;2020-05-27;30;2
Kuwait;2020-05-27;total_deaths;15;2020-05-15;96;2020-05-27;175;1.82
Kyrgyzstan;2020-05-27;total_deaths;28;2020-05-01;8;2020-05-27;16;2
Latvia;2020-05-27;total_deaths;34;2020-04-26;12;2020-05-27;23;1.92
Lebanon;2020-05-27;total_deaths;58;2020-04-01;12;2020-05-27;26;2.17
Libya;2020-05-27;total_deaths;30;2020-04-29;2;2020-05-27;4;2
Lithuania;2020-05-27;total_deaths;41;2020-04-19;36;2020-05-27;66;1.83
Luxembourg;2020-05-27;total_deaths;49;2020-04-10;54;2020-05-27;110;2.04
Macedonia;2020-05-27;total_deaths;33;2020-04-27;65;2020-05-27;119;1.83
Madagascar;2020-05-27;total_deaths;11;2020-05-18;1;2020-05-27;2;2
Malawi;2020-05-27;total_deaths;38;2020-04-21;2;2020-05-27;4;2
Malaysia;2020-05-27;total_deaths;53;2020-04-07;63;2020-05-27;115;1.83
Mali;2020-05-27;total_deaths;20;2020-05-10;38;2020-05-27;70;1.84
Mauritius;2020-05-27;total_deaths;58;2020-04-01;5;2020-05-27;10;2
Mexico;2020-05-27;total_deaths;15;2020-05-15;4767;2020-05-27;8597;1.8
Moldova;2020-05-27;total_deaths;22;2020-05-08;152;2020-05-27;274;1.8
Montenegro;2020-05-27;total_deaths;37;2020-04-23;5;2020-05-27;9;1.8
Morocco;2020-05-27;total_deaths;49;2020-04-11;111;2020-05-27;202;1.82
Myanmar;2020-05-27;total_deaths;48;2020-04-11;3;2020-05-27;6;2
Nepal;2020-05-27;total_deaths;9;2020-05-20;2;2020-05-27;4;2
Netherlands;2020-05-27;total_deaths;45;2020-04-15;3134;2020-05-27;5871;1.87
New.Zealand;2020-05-27;total_deaths;41;2020-04-19;12;2020-05-27;22;1.83
Nicaragua;2020-05-27;total_deaths;4;2020-05-25;17;2020-05-27;35;2.06
Niger;2020-05-27;total_deaths;28;2020-05-02;35;2020-05-27;64;1.83
Nigeria;2020-05-27;total_deaths;21;2020-05-09;128;2020-05-27;254;1.98
Northern.Mariana.Islands;2020-05-27;total_deaths;53;2020-04-06;1;2020-05-27;2;2
Norway;2020-05-27;total_deaths;45;2020-04-15;130;2020-05-27;235;1.81
Oman;2020-05-27;total_deaths;14;2020-05-16;21;2020-05-27;38;1.81
Pakistan;2020-05-27;total_deaths;20;2020-05-10;667;2020-05-27;1260;1.89
Panama;2020-05-27;total_deaths;33;2020-04-27;167;2020-05-27;315;1.89
Paraguay;2020-05-27;total_deaths;48;2020-04-12;6;2020-05-27;11;1.83
Peru;2020-05-27;total_deaths;17;2020-05-13;2169;2020-05-27;3983;1.84
Philippines;2020-05-27;total_deaths;34;2020-04-26;501;2020-05-27;904;1.8
Poland;2020-05-27;total_deaths;33;2020-04-27;562;2020-05-27;1028;1.83
Portugal;2020-05-27;total_deaths;40;2020-04-20;735;2020-05-27;1356;1.84
Puerto.Rico;2020-05-27;total_deaths;37;2020-04-23;69;2020-05-27;129;1.87
Qatar;2020-05-27;total_deaths;10;2020-05-20;16;2020-05-27;30;1.88
Romania;2020-05-27;total_deaths;31;2020-04-29;675;2020-05-27;1219;1.81
Russia;2020-05-27;total_deaths;18;2020-05-12;2116;2020-05-27;3968;1.88
San.Marino;2020-05-27;total_deaths;63;2020-03-28;22;2020-05-27;42;1.91
Sao.Tome.and.Principe;2020-05-27;total_deaths;17;2020-05-12;6;2020-05-27;12;2
Saudi.Arabia;2020-05-27;total_deaths;22;2020-05-08;229;2020-05-27;425;1.86
Senegal;2020-05-27;total_deaths;17;2020-05-12;19;2020-05-27;39;2.05
Serbia;2020-05-27;total_deaths;39;2020-04-21;125;2020-05-27;240;1.92
Sierra.Leone;2020-05-27;total_deaths;16;2020-05-13;21;2020-05-27;45;2.14
Singapore;2020-05-27;total_deaths;34;2020-04-26;12;2020-05-27;23;1.92
Sint.Maarten.(Dutch.part);2020-05-27;total_deaths;51;2020-04-09;8;2020-05-27;15;1.88
Slovakia;2020-05-27;total_deaths;37;2020-04-23;15;2020-05-27;28;1.87
Slovenia;2020-05-27;total_deaths;46;2020-04-14;56;2020-05-27;107;1.91
Somalia;2020-05-27;total_deaths;26;2020-05-04;35;2020-05-27;67;1.91
South.Africa;2020-05-27;total_deaths;12;2020-05-18;286;2020-05-27;552;1.93
South.Korea;2020-05-27;total_deaths;64;2020-03-27;144;2020-05-27;269;1.87
South.Sudan;2020-05-27;total_deaths;11;2020-05-18;4;2020-05-27;8;2
Spain;2020-05-27;total_deaths;51;2020-04-08;14555;2020-05-26;27118;1.86
Sri.Lanka;2020-05-27;total_deaths;53;2020-04-06;5;2020-05-27;10;2
Sudan;2020-05-27;total_deaths;13;2020-05-17;97;2020-05-27;184;1.9
Swaziland;2020-05-27;total_deaths;24;2020-05-05;1;2020-05-27;2;2
Sweden;2020-05-27;total_deaths;33;2020-04-27;2274;2020-05-27;4220;1.86
Switzerland;2020-05-27;total_deaths;46;2020-04-14;900;2020-05-27;1647;1.83
Syria;2020-05-27;total_deaths;41;2020-04-18;2;2020-05-27;4;2
Tajikistan;2020-05-27;total_deaths;16;2020-05-13;23;2020-05-27;46;2
Tanzania;2020-05-27;total_deaths;31;2020-04-28;10;2020-05-27;21;2.1
Thailand;2020-05-27;total_deaths;53;2020-04-07;30;2020-05-27;57;1.9
Togo;2020-05-27;total_deaths;31;2020-04-29;7;2020-05-27;13;1.86
Tunisia;2020-05-27;total_deaths;50;2020-04-10;25;2020-05-27;48;1.92
Turkey;2020-05-27;total_deaths;38;2020-04-22;2376;2020-05-27;4397;1.85
Ukraine;2020-05-27;total_deaths;23;2020-05-07;340;2020-05-27;644;1.89
United.Arab.Emirates;2020-05-27;total_deaths;26;2020-05-04;137;2020-05-27;255;1.86
United.Kingdom;2020-05-27;total_deaths;39;2020-04-21;20223;2020-05-27;37460;1.85
United.States;2020-05-27;total_deaths;34;2020-04-26;54876;2020-05-27;100442;1.83
United.States.Virgin.Islands;2020-05-27;total_deaths;33;2020-04-26;3;2020-05-27;6;2
Uruguay;2020-05-27;total_deaths;36;2020-04-24;12;2020-05-27;22;1.83
Uzbekistan;2020-05-27;total_deaths;36;2020-04-23;7;2020-05-27;14;2
World;2020-05-27;total_deaths;37;2020-04-23;193645;2020-05-27;355355;1.84
Yemen;2020-05-27;total_deaths;10;2020-05-20;29;2020-05-27;53;1.83
Zimbabwe;2020-05-27;total_deaths;51;2020-04-08;2;2020-05-27;4;2
