"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,16808,3098,9953,11112,8794,2
2020-03-03,17443,3286,10364,11571,9157,2
2020-03-04,18101,3485,10793,12050,9536,3
2020-03-05,18785,3697,11241,12550,9932,8
2020-03-06,19494,3921,11708,13072,10344,13
2020-03-07,20230,4158,12194,13614,10774,13
2020-03-08,20994,4410,12702,14182,11222,25
2020-03-09,21787,4677,13232,14773,11691,25
2020-03-10,22609,4960,13784,15390,12178,34
2020-03-11,23463,5261,14362,16035,12689,52
2020-03-12,24349,5579,14964,16707,13221,77
2020-03-13,25268,5917,15592,17408,13776,98
2020-03-14,26222,6275,16248,18141,14355,121
2020-03-15,27212,6655,16934,18907,14961,200
2020-03-16,28239,7058,17648,19704,15592,234
2020-03-17,29305,7484,18394,20537,16251,291
2020-03-18,30412,7937,19174,21408,16940,428
2020-03-19,31560,8417,19988,22316,17660,621
2020-03-20,32752,8926,20839,23267,18411,904
2020-03-21,33988,9466,21727,24258,19196,1128
2020-03-22,35271,10037,22654,25293,20015,1546
2020-03-23,36603,10644,23624,26376,20872,1891
2020-03-24,37985,11287,24636,27506,21766,2201
2020-03-25,39419,11968,25694,28687,22701,2433
2020-03-26,40908,12691,26800,29922,23678,2915
2020-03-27,42452,13456,27954,31210,24698,3417
2020-03-28,44055,14268,29162,32559,25765,3904
2020-03-29,45718,15128,30423,33967,26879,4256
2020-03-30,47444,16040,31742,35440,28044,4579
2020-03-31,49236,17006,33121,36979,29263,5717
2020-04-01,51095,18030,34562,38588,30536,6836
2020-04-02,53024,19116,36070,40272,31868,7910
2020-04-03,55026,20266,37646,42031,33261,9056
2020-04-04,57103,21484,39294,43871,34717,10278
2020-04-05,59259,22775,41017,45795,36239,11130
2020-04-06,61496,24143,42820,47808,37832,12056
2020-04-07,63818,25592,44705,49913,39497,13717
2020-04-08,66228,27127,46678,52116,41240,15927
2020-04-09,68728,28753,48740,54418,43062,17857
2020-04-10,71323,30475,50899,56828,44970,19638
2020-04-11,74016,32299,53158,59350,46966,20727
2020-04-12,76810,34230,55520,61988,49052,22169
2020-04-13,79710,36275,57992,64747,51237,23430
2020-04-14,82720,38440,60580,67637,53523,25262
2020-04-15,85843,40732,63288,70660,55916,28320
2020-04-16,89084,43158,66121,73823,58419,30425
2020-04-17,92448,45725,69086,77134,61038,33682
2020-04-18,95938,48442,72190,80599,63781,36599
2020-04-19,99560,51317,75438,84226,66650,38654
2020-04-20,103319,54358,78838,88022,69654,40581
2020-04-21,107220,57575,82398,91997,72799,43079
2020-04-22,111268,60977,86122,96154,76090,45757
2020-04-23,115469,64574,90022,100509,79535,49492
2020-04-24,119829,68377,94103,105065,83141,52995
2020-04-25,124353,72397,98375,109835,86915,58509
2020-04-26,129048,76645,102846,114827,90865,61888
2020-04-27,133920,81133,107526,120052,95000,66501
2020-04-28,138976,85874,112425,125521,99329,71886
2020-04-29,144224,90881,117552,131246,103858,78162
2020-04-30,149669,96167,122918,137237,108599,85380
2020-05-01,155320,101747,128534,143507,113561,91589
2020-05-02,161184,107634,134409,150066,118752,96559
2020-05-03,167269,113845,140557,156930,124184,101147
2020-05-04,173585,120394,146990,164113,129867,107780
2020-05-05,180139,127298,153718,171625,135811,114715
2020-05-06,186940,134574,160757,179484,142030,125218
2020-05-07,193998,142238,168118,187702,148534,135106
2020-05-08,201322,150309,175816,196297,155335,145328
2020-05-09,208923,158805,183864,205282,162446,155939
2020-05-10,216811,167743,192277,214675,169879,162699
2020-05-11,224997,177142,201070,224493,177647,168331
2020-05-12,233492,187023,210258,234751,185765,177589
2020-05-13,242308,197403,219856,245467,194245,188974
2020-05-14,251456,208303,229880,256659,203101,202918
2020-05-15,260950,219743,240346,268344,212348,218223
2020-05-16,270802,231741,251272,280543,222001,233142
2020-05-17,281027,244318,262672,293271,232073,241080
2020-05-18,291637,257493,274565,306549,242581,254220
2020-05-19,302648,271285,286966,320395,253537,271628
2020-05-20,314075,285713,299894,334829,264959,291579
2020-05-21,325933,300795,313364,349868,276860,310087
2020-05-22,338238,316548,327393,365531,289255,330890
2020-05-23,351009,332990,342000,381840,302160,347398
2020-05-24,364261,350136,357198,398808,315588,363211
2020-05-25,378014,368000,373007,416459,329555,374898
2020-05-26,392286,386596,389441,434807,344075,391222
2020-05-27,407097,405935,406516,453871,359161,411821
2020-05-28,422468,426027,424248,473669,374827,438238
2020-05-29,438418,446880,442649,494213,391085,465166
2020-05-30,454971,468500,461736,515524,407948,498440
2020-05-31,472148,490890,481519,537611,425427,514849
2020-06-01,489975,514051,502013,560492,443534,526447
2020-06-02,508474,537982,523228,584179,462277,555383
2020-06-03,527672,562678,545175,608682,481668,584016
2020-06-04,547594,588131,567862,634012,501712,614932
2020-06-05,568269,614330,591300,660180,522420,645762
2020-06-06,589724,641262,615493,687192,543794,672837
2020-06-07,611990,668909,640450,715056,565844,691758
2020-06-08,635096,697249,666172,743774,588570,707412
2020-06-09,659074,726259,692666,773355,611977,739503
2020-06-10,683958,755909,719934,803799,636069,772416
2020-06-11,709781,786169,747975,835106,660844,802828
2020-06-12,736579,817003,776791,867279,686303,828810
2020-06-13,764389,848373,806381,900316,712446,850514
2020-06-14,793249,880237,836743,934215,739271,867624
2020-06-15,823199,912550,867874,968973,766775,888271
2020-06-16,854279,945265,899772,1004586,794958,923189
2020-06-17,886533,978331,932432,1041051,823813,955377
2020-06-18,920004,1011696,965850,1078362,853338,978142
2020-06-19,954739,1045306,1000022,1116514,883530,1032913
2020-06-20,990786,1079103,1034944,1155504,914384,1067579
2020-06-21,1028194,1113031,1070612,1195327,945897,1085038
2020-06-22,1067014,1147031,1107022,1235979,978065,1106470
2020-06-23,1107300,1181045,1144172,1277456,1010888,1145906
2020-06-24,1149106,1215012,1182059,1319757,1044361,1188631
