"dia_ano","dias","otimista","casos_estimados","pessimista","x"
190,2020-07-08,838,857,876,858
191,2020-07-09,861,880,899,884
192,2020-07-10,883,903,923,896
193,2020-07-11,905,925,945,914
194,2020-07-12,926,947,968,936
195,2020-07-13,948,969,990,960
196,2020-07-14,969,991,1013,992
197,2020-07-15,990,1012,1034,1019
198,2020-07-16,1009,1032,1055,1043
199,2020-07-17,1030,1053,1076,1065
200,2020-07-18,1048,1072,1096,1083
201,2020-07-19,1067,1091,1115,NA
202,2020-07-20,1085,1110,1135,NA
203,2020-07-21,1103,1128,1153,NA
204,2020-07-22,1121,1146,1171,NA
205,2020-07-23,1137,1163,1189,NA
206,2020-07-24,1153,1179,1205,NA
207,2020-07-25,1169,1195,1221,NA
208,2020-07-26,1183,1210,1237,NA
209,2020-07-27,1198,1225,1252,NA
210,2020-07-28,1212,1239,1266,NA
