"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,30,35,40,35
180,2020-06-28,33,38,43,35
181,2020-06-29,36,41,46,44
182,2020-06-30,38,44,50,46
183,2020-07-01,42,48,54,53
184,2020-07-02,44,51,58,59
185,2020-07-03,48,55,62,60
186,2020-07-04,52,60,68,60
187,2020-07-05,56,64,72,60
188,2020-07-06,61,70,79,64
189,2020-07-07,65,75,85,71
190,2020-07-08,70,81,92,NA
191,2020-07-09,76,87,98,NA
192,2020-07-10,82,94,106,NA
193,2020-07-11,89,102,115,NA
194,2020-07-12,95,110,125,NA
195,2020-07-13,102,118,134,NA
196,2020-07-14,110,127,144,NA
197,2020-07-15,119,137,155,NA
198,2020-07-16,128,148,168,NA
199,2020-07-17,139,160,181,NA
