"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,2,3,4,3
92,2020-04-01,3,4,5,4
93,2020-04-02,4,5,6,5
94,2020-04-03,5,7,9,7
95,2020-04-04,6,8,10,7
96,2020-04-05,7,10,13,10
97,2020-04-06,8,11,14,12
98,2020-04-07,9,12,15,12
99,2020-04-08,9,13,17,NA
100,2020-04-09,10,14,18,NA
101,2020-04-10,11,15,19,NA
102,2020-04-11,11,15,19,NA
103,2020-04-12,11,15,19,NA
104,2020-04-13,11,15,19,NA
105,2020-04-14,12,16,20,NA
