"dia_ano","dias","otimista","casos_estimados","pessimista","x"
121,2020-04-30,54,79,104,83
122,2020-05-01,58,84,110,89
123,2020-05-02,61,89,117,90
124,2020-05-03,66,95,124,93
125,2020-05-04,70,101,132,94
126,2020-05-05,74,107,140,99
127,2020-05-06,79,114,149,101
128,2020-05-07,83,121,159,104
129,2020-05-08,88,128,168,NA
130,2020-05-09,94,136,178,NA
131,2020-05-10,100,145,190,NA
132,2020-05-11,106,154,202,NA
133,2020-05-12,112,163,214,NA
134,2020-05-13,120,174,228,NA
135,2020-05-14,128,185,242,NA
